Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Plasma_PS.raw (F1),PDH_Blank_Neg.raw (F2),PDH_Blank_Pos_171003103943.raw (F3),Plasma_Neg_1.raw (F4)+Plasma_Pos_1.raw (F7),Plasma_Neg_2.raw (F5)+Plasma_Pos_2.raw (F8),Plasma_Neg_3.raw (F6)+Plasma_Pos_3.raw (F9),
16.57,872.76886,+,3.098499286E8,TG 52:4,TG,10,3.098499286E8,0.0,1.551530071E7,2.425560204E8,2.520989616E8,2.389311237E8,
16.573,913.79388,+,2.762397145E7,,,5,2.762397145E7,0.0,2904335.468,2.620235348E7,2.571161745E7,2.672679287E7,
16.578,968.86145,+,739794.4733,,,7,689000.7223,1503.849622,78160.1794,739794.4733,632994.287,578676.7187,
16.584,959.72485,+,1208461.243,,,4,1100915.71,0.0,63745.4014,1137959.891,1135087.406,1208461.243,
16.586,1035.71021,+,801089.7943,,,5,773157.7511,0.0,30771.66101,770648.2933,552336.5605,801089.7943,
16.587,1009.69806,+,286380.7309,,,2,286380.7309,0.0,2811.619051,62657.8649,65681.66537,83990.27414,
16.589,862.78632,-,27072.58475,,,4,22557.03418,1196.543825,0.0,27072.58475,23485.6006,26978.46842,
16.644,927.73883,+,2322429.838,TG 16:0_18:1_22:6,TG,6,2001394.367,0.0,118364.1851,2118653.848,1796168.544,2322429.838,
16.646,1143.73328,+,57122.32033,,,2,26454.79955,0.0,1544.141822,57122.32033,41913.71109,47726.36765,
16.672,313.07739,-,75804.49438,,,2,75804.49438,933.0956976,0.0,713.7860774,5290.687432,46473.47977,
16.674,297.04599,-,463105.0663,,,3,463105.0663,5881.215663,0.0,3089.636756,40562.78141,271631.6427,
16.674,989.82275,+,225685.6351,,,4,164210.5984,0.0,4758.264554,225685.6351,178776.7586,109756.435,
16.675,625.51776,+,72105.93224,,,3,59507.0007,0.0,1559.053927,66076.12868,72105.93224,66013.19394,
16.678,939.8103,+,1.221509138E7,,,2,1.07241414E7,0.0,1173646.269,1.221509138E7,1.111006151E7,1.072680947E7,
16.699,915.74152,+,160589.4877,,,4,91876.38397,0.0,1566.799755,90298.16704,116234.3576,160589.4877,
16.76,979.77582,+,60032.14676,,,3,27090.12845,0.0,3204.713808,60032.14676,56764.17507,57087.67953,
16.765,940.8313,-,34594.82304,,,4,33781.19531,1329.454042,0.0,34460.72592,34245.54659,34594.82304,
16.767,721.58899,+,114259.019,,,3,86582.89968,0.0,1087.6579,87949.87358,114259.019,99480.99085,
16.793,1041.93372,+,114160.6228,,,4,89684.57206,0.0,984.0779768,97516.10058,96310.54624,114160.6228,
16.798,889.72137,+,39521.53942,,,2,32074.23462,0.0,2229.556937,20285.17957,16370.05818,39521.53942,
16.799,853.5636,+,129837.068,,,4,111736.6136,0.0,1141.311976,116531.0693,129837.068,103636.0444,
16.799,829.66541,+,103421.4048,,,3,58392.32097,0.0,23885.38306,75519.93248,103421.4048,64761.67592,
16.814,690.61743,+,3872042.75,CE 20:4,CE,5,3872042.75,0.0,20516.36881,2257283.866,1811567.133,2088157.804,
16.864,834.7533,+,1.036757134E7,TG 49:2,TG,9,1.025920306E7,0.0,2509083.436,1.036757134E7,8316407.417,9284022.7,
16.868,563.5022,+,255818.1874,,,4,154055.8198,0.0,56767.17683,255818.1874,232747.2517,220102.4072,
16.892,860.7691,+,1.827289569E7,TG 51:3,TG,10,1.827289569E7,0.0,1506153.098,1.706205617E7,1.74928352E7,1.686306971E7,
16.895,1023.7113,+,60670.39748,,,4,54877.0496,0.0,2193.521917,60670.39748,59021.57206,59685.45214,
16.907,886.78455,+,9970958.196,TG 53:4,TG,9,7169961.604,0.0,503985.8523,9239472.052,6705917.303,9970958.196,
16.922,915.69391,+,51863.31025,,,3,51863.31025,0.0,3200.283998,30031.071,35908.23546,34952.90822,
16.929,990.2804,+,550802.0538,,,2,550802.0538,0.0,19282.39292,3814.229904,7704.05842,111701.6769,
16.932,1014.72528,+,91442.99529,,,2,24365.3957,0.0,23151.7461,55711.59103,54655.64184,91442.99529,
16.935,1011.75854,+,184008.0391,,,3,142605.4424,0.0,1729.369883,181458.6438,172348.7474,184008.0391,
16.936,952.82837,+,2136741.84,,,2,794687.8889,0.0,22695.39128,1726697.991,2010891.628,2136741.84,
16.938,994.883,+,135419.3136,,,2,94846.95408,0.0,12308.03352,135419.3136,95647.76425,92133.11651,
16.939,965.82562,+,5659325.514,,,4,3977668.66,0.0,194643.4641,5659325.514,5589749.722,5166607.748,
16.942,1169.74963,+,34905.32893,,,4,15927.87684,0.0,1058.866266,31450.44383,34038.49968,34905.32893,
16.957,924.7995,+,3.586740311E7,TG 56:6,TG,10,2.744150133E7,0.0,1443707.381,3.586740311E7,3.137113278E7,3.325926204E7,
16.959,1087.74219,+,120815.1047,,,4,96316.17505,0.0,1666.685425,119394.9498,120815.1047,114691.7453,
16.972,1061.72949,+,169677.3717,,,3,116868.6323,0.0,1229.861891,169677.3717,153970.8762,144332.2166,
16.974,1143.73413,+,61478.1762,,,3,11727.88679,0.0,1180.995724,60104.49241,60451.33959,61478.1762,
16.982,939.80957,+,7698390.614,,,4,3879924.133,0.0,224569.9626,7313706.551,7698390.614,6900425.429,
16.987,892.79761,+,120922.1155,,,2,9635.800066,0.0,3539.409206,120922.1155,38996.6997,110393.7809,
16.991,872.7691,+,8684475.575,TG 52:4,TG,6,8576876.531,0.0,415377.2972,7956691.427,8684475.575,8388002.667,
16.993,869.75946,+,49359.78943,,,2,21880.25291,0.0,863.3756519,33918.15155,26952.46837,49359.78943,
16.996,898.78284,+,3.381950051E7,TG 54:5,TG,9,3.079283545E7,0.0,1563332.984,2.607812755E7,3.381950051E7,3.299995017E7,
16.996,913.79395,+,2237712.396,,,3,1661452.466,0.0,81103.67927,2237712.396,1967930.9,2001513.854,
17.002,982.87659,+,36489.37773,,,3,21390.22912,0.0,9751.626224,25949.87778,36489.37773,22861.64402,
17.003,1013.84796,+,25269.26285,,,3,14419.49315,0.0,1140.560687,21700.23438,24836.2881,25269.26285,
17.008,1051.91443,+,54914.78398,,,2,11455.28935,0.0,936.3556987,54914.78398,52313.46031,34714.44338,
17.016,890.81775,-,34981.85028,,,3,25614.99513,1068.163992,0.0,33178.94863,34981.85028,28106.03411,
17.017,971.74377,+,97231.4128,,,2,72698.39374,0.0,998.5006075,97231.4128,77328.99056,72903.77864,
17.041,979.84491,+,133264.4222,,,3,13026.09446,0.0,10080.24161,133264.4222,99306.96231,51948.51035,
17.042,1077.92749,+,58572.37847,,,4,44226.79768,0.0,3549.198393,47092.61639,51902.82524,58572.37847,
17.06,1017.85498,+,52843.23199,,,3,4596.759425,0.0,1365.705936,52843.23199,45331.31964,28971.6648,
17.068,981.78485,+,83653.12608,,,2,14472.90463,0.0,5952.463522,54929.57095,55158.35302,83653.12608,
17.072,915.71967,-,23200.83045,,,2,1671.274768,922.4360541,0.0,23200.83045,21222.16081,16232.67657,
17.151,1093.71521,+,91479.97839,,,4,35448.34575,0.0,2954.256143,71055.34746,87247.16106,91479.97839,
17.155,889.79431,+,1.484805194E7,,,4,1.219088883E7,0.0,2542968.804,1.014494223E7,1.433574191E7,1.484805194E7,
17.163,863.78784,+,3913994.82,,,2,2495630.195,0.0,361095.9753,1440388.578,3822370.213,3913994.82,
17.17,1011.71167,+,240724.7579,,,5,192239.2204,0.0,18604.70138,205157.0923,230446.9602,240724.7579,
17.181,760.862,+,80284.43982,,,2,31300.95908,0.0,4047.181658,80284.43982,53830.41247,45245.89391,
17.183,985.69897,+,100613.0116,,,3,65259.14114,0.0,15865.59003,79136.9473,100613.0116,92176.35915,
17.196,909.71045,+,142549.1058,,,3,142549.1058,0.0,19512.1058,100486.788,128731.4744,103486.1489,
17.208,822.75378,+,8.094985156E7,TG 48:1,TG,10,8.094985156E7,0.0,7977012.644,7.321383002E7,7.200790361E7,7.620389315E7,
17.215,848.76917,+,2.723002736E8,TG 50:2,TG,10,1.836529852E8,0.0,1.903885247E7,1.534996441E8,2.72017225E8,2.723002736E8,
17.235,918.85022,+,2232623.268,,,5,2232623.268,0.0,21102.86153,2224208.127,1504478.942,1653737.284,
17.24,902.80817,+,2.706299374E7,,,2,1.439812973E7,0.0,2747846.777,2.706299374E7,2.081467746E7,2.693590427E7,
17.241,1037.72559,+,270650.8103,,,3,149115.9034,0.0,60947.892,182733.964,221587.7896,270650.8103,
17.245,970.87854,+,1328774.066,,,4,1328774.066,0.0,72501.02344,841827.0191,1118300.906,886532.725,
17.247,900.79816,+,1.70201014E8,TG 18:2_18:1_18:1,TG,3,1.129088508E8,0.0,1.409938192E7,1.70201014E8,1.323665742E8,1.675144109E8,
17.265,941.82538,+,1.243485793E7,,,4,5606422.234,0.0,2120543.711,8823980.18,7413980.885,1.243485793E7,
17.269,944.86273,+,5642908.575,,,5,4810741.014,0.0,233080.4148,5597568.426,5240429.51,5642908.575,
17.276,899.78992,+,1.597768881E8,,,2,6.395770229E7,0.0,1.397554348E7,1.595770999E8,1.563401967E8,1.597768881E8,
17.276,915.80939,+,2.797386963E7,,,4,2.797386963E7,0.0,5221399.014,2.791725371E7,2.667510782E7,2.564929547E7,
17.277,874.78412,+,5.166939639E8,TG 52:3,TG,10,5.103122282E8,0.0,4.282916066E7,4.840253836E8,5.015114741E8,5.166939639E8,
17.291,874.31458,+,718071.9853,,,3,343125.8831,0.0,11677.54101,84258.53785,718071.9853,547082.3538,
17.313,900.28589,+,117672.9575,,,2,24135.98444,0.0,15303.22347,117672.9575,28079.49661,105884.7118,
17.333,1017.93402,+,1565326.592,,,5,1310366.325,0.0,57686.85666,1466219.595,1515504.769,1565326.592,
17.341,666.61694,+,1.121477611E7,CE 18:2,CE,5,1.121477611E7,0.0,465711.029,8381836.487,8017004.558,7993985.274,
17.355,747.56012,+,372672.7342,,,5,332565.2293,0.0,66390.1842,372672.7342,364747.4212,358880.581,
17.364,891.7207,-,37477.47166,,,2,1330.132633,5332.683042,0.0,37477.47166,34763.19466,33452.42891,
17.366,905.75409,+,3.40912552E7,TG 54:4,TG,6,2.37126078E7,0.0,4267337.857,2.645220747E7,3.40912552E7,2.460923084E7,
17.4,917.75623,+,159677.5407,,,4,129122.6783,0.0,12601.15526,159677.5407,141063.2267,148298.6373,
17.405,297.0459,-,248645.2005,,,2,702.3534317,6333.622194,0.0,3718.973496,28225.35809,248645.2005,
17.405,1063.74207,+,164149.9082,,,3,112316.4508,0.0,7327.696174,148989.5295,164149.9082,144977.1156,
17.414,692.63263,+,652044.2981,CE 20:3,CE,4,652044.2981,0.0,6064.731608,333791.5014,420408.0042,382795.1168,
17.419,843.68365,+,384828.0684,,,2,384828.0684,0.0,14257.66364,37159.37555,26265.65253,34816.0069,
17.419,884.84052,+,68278.65939,,,4,55947.03434,0.0,1385.620537,68278.65939,66664.10285,53238.5979,
17.422,573.4881,+,62216.47763,,,2,62216.47763,0.0,1792.54571,44506.41318,46180.02445,44033.78526,
17.43,955.77124,+,298240.7826,,,4,231282.1329,0.0,1962.543901,298240.7826,268955.1175,296663.4833,
17.443,991.84296,+,83001.49717,,,4,71712.53182,0.0,2369.234503,60782.07981,83001.49717,75378.00049,
17.445,1119.72888,+,52416.34413,,,4,23263.08011,0.0,5101.566621,46604.99361,42275.5,52416.34413,
17.445,910.85162,+,43211.3486,,,4,20783.27399,0.0,1363.56041,34299.62229,41738.87333,43211.3486,
17.454,929.7547,+,305463.2776,,,4,305463.2776,0.0,11576.93927,245304.5739,234912.8416,257837.956,
17.472,834.75439,+,142352.0274,,,3,136833.771,0.0,12193.38356,142352.0274,134222.6115,139057.8363,
17.491,808.73608,+,45972.93297,,,3,38081.41926,0.0,9957.060422,37819.19446,39605.90606,45972.93297,
17.493,942.84698,-,126600.6238,,,3,950.389097,7953.19036,0.0,126600.6238,121197.4531,120388.573,
17.509,723.6048,+,48294.89192,,,4,31249.56792,0.0,1051.004323,38194.0834,40340.5468,48294.89192,
17.518,860.76959,+,582869.6119,TG 51:3,TG,3,377521.7654,0.0,23654.16809,582869.6119,367776.2243,384122.2836,
17.528,926.81573,+,9914795.327,TG 56:5,TG,2,9541014.004,0.0,309380.6598,9914795.327,9780119.561,9096471.408,
17.529,1013.77399,+,68208.88438,,,3,47391.63176,0.0,2422.41976,66168.99091,68208.88438,66225.43061,
17.55,971.88196,-,18851.48001,,,2,1022.647782,1327.263453,0.0,18851.48001,18591.10926,17717.77232,
17.553,1089.7583,+,48003.62316,,,3,22554.05088,0.0,1241.273634,42411.32287,48003.62316,42880.6893,
17.559,932.85571,+,87347.61009,,,3,27726.86094,0.0,5489.574479,87347.61009,78859.51424,68076.26746,
17.565,864.79181,+,3726908.717,,,2,2959069.195,0.0,189388.922,3442688.764,3726908.717,3722391.432,
17.566,905.81628,+,492316.9007,,,3,437340.4859,0.0,4168.10201,492316.9007,485102.5021,471103.4268,
17.57,1107.72949,+,52661.57224,,,3,25821.42785,0.0,1487.939648,49114.57118,46986.47262,52661.57224,
17.576,952.83014,+,2853009.237,TG 58:6,TG,4,2580792.426,0.0,38051.16818,2344410.373,2514294.149,2853009.237,
17.586,1025.72742,+,136962.4001,,,4,96059.43402,0.0,9892.699588,135910.2029,136962.4001,126034.576,
17.596,862.78497,+,2.747078524E7,TG 51:2,TG,10,2.747078524E7,0.0,2310379.687,2.585001228E7,2.247269099E7,2.097313522E7,
17.598,563.5022,+,671665.191,,,5,529569.8826,0.0,77477.80321,626727.8612,671665.191,612651.0577,
17.598,589.51819,+,488721.1563,,,4,418767.2554,0.0,29397.98023,488721.1563,477139.2247,475411.8642,
17.606,879.8006,+,153677.6204,,,4,122909.85,0.0,7591.170813,153677.6204,152724.1316,133264.952,
17.608,836.76923,+,1.061331565E7,TG 49:1,TG,10,9237162.279,0.0,2920682.144,1.038461773E7,1.052499624E7,1.061331565E7,
17.612,914.81512,+,2095146.126,TG 17:0_18:1_20:3,TG,6,2095146.126,0.0,133291.6436,1111026.804,1664771.981,1585744.579,
17.621,999.7149,+,59523.81225,,,4,45544.45099,0.0,6633.270091,41566.34474,59523.81225,53714.16247,
17.633,1051.74426,+,73389.84356,,,3,53267.65211,0.0,2412.283208,73389.84356,70568.2746,66933.39799,
17.643,931.83209,+,460798.919,,,2,69668.10014,0.0,15863.77898,351043.976,460798.919,288217.2769,
17.645,1133.74622,+,27696.48277,,,3,10010.5264,0.0,1355.042439,27696.48277,26117.6344,20274.96774,
17.647,1015.86316,+,88175.79755,,,4,47219.14421,0.0,2000.471077,83145.10262,88175.79755,79345.77906,
17.652,888.80005,+,1.848069898E7,TG 53:3,TG,7,1.069364697E7,0.0,1240476.845,1.165697287E7,1.274763199E7,1.848069898E7,
17.652,975.76013,+,160107.4503,,,3,59865.22033,0.0,18434.72981,137348.8907,160107.4503,123202.6787,
17.653,974.83612,+,133789.3989,,,4,127654.7301,0.0,34487.38936,130407.8261,133789.3989,132809.7179,
17.662,945.86664,-,26976.29239,,,2,903.6644151,2301.475737,0.0,26976.29239,24958.46135,26157.0002,
17.672,858.79285,+,701074.258,,,4,701074.258,0.0,144396.4515,28107.89321,30129.71174,33871.69833,
17.674,982.87329,+,39627.44431,,,4,8306.488304,1221.990923,2910.973533,39627.44431,33336.17191,36553.28485,
17.676,993.85608,+,691301.7324,,,3,691301.7324,0.0,16007.70023,612579.0417,552411.4341,516659.5146,
17.684,685.58844,+,51386.81852,,,4,22807.99312,0.0,2130.441591,51386.81852,48637.10948,46848.30037,
17.705,1019.87292,+,77138.67011,,,4,33272.31822,0.0,2833.940662,77138.67011,50608.97115,50584.41607,
17.722,659.57269,+,43830.1557,,,4,20842.04613,0.0,1493.72649,40699.7913,43830.1557,38183.87693,
17.741,673.58862,+,76280.46883,,,4,45147.27469,0.0,1590.604859,75010.68899,71033.14361,76280.46883,
17.761,1089.75928,+,70874.85414,,,3,6529.400837,0.0,1884.076004,66890.05156,68947.41235,70874.85414,
17.763,1013.77325,+,126014.1529,,,3,17446.55679,0.0,1917.849406,126014.1529,72920.50371,112423.2158,
17.78,1171.76526,+,25955.21944,,,4,14887.94424,0.0,1447.643127,24764.84387,22714.8988,25955.21944,
17.781,921.72797,+,259680.6715,,,3,124268.3349,0.0,1330.731636,227840.1582,259680.6715,214825.284,
17.781,898.85803,+,54353.00667,,,4,54353.00667,0.0,1622.569747,43504.70548,47087.45372,50929.66845,
17.785,967.84131,+,3603130.272,,,4,2821787.534,0.0,42981.34168,3603130.272,3597301.93,3258344.236,
17.786,926.81604,+,1.174679987E7,TG 56:5,TG,10,1.174679987E7,0.0,540867.8049,1.126323265E7,1.116902716E7,1.085331205E7,
17.803,605.54932,+,1578293.606,,,3,119459.4568,0.0,7802.273847,1578293.606,92598.08354,126791.7908,
17.803,579.53375,+,53826.40619,,,4,49874.11779,0.0,9354.795691,53826.40619,45642.79806,49656.64472,
17.813,1079.94336,+,25766.91779,,,3,14805.90966,0.0,995.1525317,24884.36361,25766.91779,19375.07958,
17.817,942.84637,-,36733.01067,,,3,1278.765209,2127.749404,0.0,32254.85003,34544.52277,36733.01067,
17.817,599.50256,+,16929.07712,,,2,10173.94765,0.0,1228.607973,11028.17392,15220.10188,16929.07712,
17.85,932.85748,+,2270157.265,,,4,60145.46133,1730.392222,109344.6539,2270157.265,2189326.498,1646347.22,
17.878,1065.75806,+,127782.1138,,,3,3318.628942,0.0,13256.1773,127782.1138,116545.3879,104787.2713,
17.895,963.75629,+,651004.8319,,,4,624739.0737,0.0,66797.2969,651004.8319,577304.9334,650712.6066,
17.895,983.75421,+,341462.1091,,,2,276919.279,0.0,61443.55102,265124.8449,341462.1091,301856.43,
17.915,1039.74683,+,721090.8065,,,3,436594.7716,0.0,74360.30215,721090.8065,481712.9681,595903.429,
17.948,903.81738,+,1.145294845E8,,,2,8.983325578E7,0.0,9156112.415,9.860922323E7,1.145294845E8,6.05026393E7,
17.95,972.89594,+,1531672.337,,,5,1512655.423,0.0,75497.48554,1407631.911,701616.2318,1531672.337,
17.951,917.82513,+,3.315131206E7,,,5,3.215050802E7,0.0,5119525.892,3.224535927E7,3.315131206E7,2.998352441E7,
17.959,876.80029,+,5.360820662E8,TG 52:2,TG,11,5.360820662E8,0.0,3.829128294E7,5.139138387E8,5.170952393E8,5.124633575E8,
17.964,946.87854,+,5371162.898,,,8,5371162.898,12113.41713,217013.022,5323153.498,5077817.762,5007698.772,
17.964,920.86609,+,2217486.954,,,3,86444.95172,0.0,37039.85793,2217486.954,2022785.981,1975295.04,
17.965,852.79089,+,2.836485968E7,,,2,2.28037117E7,0.0,1974727.356,2.646717417E7,2.435822704E7,2.836485968E7,
17.989,826.77533,+,4039073.637,,,3,3986233.818,0.0,928217.022,4039073.637,3887641.779,3908663.952,
17.993,850.78473,+,2.219344318E8,TG 50:1,TG,10,2.219344318E8,0.0,1.80870243E7,1.927661394E8,2.197169637E8,1.878712097E8,
17.998,891.81006,+,1.085811782E7,,,5,1.011328221E7,0.0,2077725.381,1.085811782E7,1.026109543E7,9106435.819,
18.012,934.87726,+,561611.3839,,,3,500717.3821,0.0,34112.49883,244380.7407,561611.3839,523268.5728,
18.017,902.81458,+,2.972703011E8,TG 54:3,TG,13,1.660764761E8,0.0,1.925830208E7,1.938411922E8,2.972703011E8,6.865204268E7,
18.018,824.7688,+,3.573147421E7,TG 16:0_16:0_16:0,TG,5,3.573147421E7,0.0,6519939.065,3.026722771E7,3.00877936E7,3.32741089E7,
18.018,937.74243,+,383724.2264,,,5,229647.5153,0.0,108433.3451,383724.2264,287436.3644,262124.3767,
18.032,943.84113,+,1.3753133E7,,,6,1.3753133E7,0.0,2567298.11,8659181.053,7945694.413,7860471.779,
18.034,1065.75806,+,153958.2474,,,4,78728.29268,0.0,15026.52342,153958.2474,153444.7419,148335.4576,
18.046,894.84601,+,217860.4792,,,2,217860.4792,0.0,11259.55239,173297.957,128833.1939,124394.9511,
18.049,297.0459,-,166092.3968,,,2,686.7892556,4221.352192,0.0,3546.61075,18800.89482,166092.3968,
18.052,845.69769,+,127133.3033,,,3,66227.54853,0.0,21328.03824,92020.16287,127133.3033,118164.334,
18.058,579.53314,+,984598.3098,,,4,431865.5893,0.0,53496.89853,719807.9052,664186.8223,984598.3098,
18.073,920.86749,+,2163423.138,,,4,2163423.138,3399.7344,38822.2988,68145.16157,68013.77474,69430.43625,
18.095,874.79041,+,193122.5911,TG 52:3,TG,2,86485.32918,0.0,8681.406438,193122.5911,99371.61899,186734.7647,
18.099,788.8952,+,384961.5051,,,3,384961.5051,0.0,69355.98466,344776.052,355685.5507,365611.417,
18.116,906.92108,-,28373.15388,,,2,893.9976616,1936.204004,0.0,28373.15388,25991.14449,25174.4512,
18.136,831.58026,+,74895.73403,,,2,51794.63089,0.0,1967.763406,70103.34702,59505.21779,74895.73403,
18.139,999.9776,+,45720.62028,,,3,25004.70593,0.0,746.1386076,37082.90055,45720.62028,39029.73601,
18.149,933.78546,+,2877977.182,TG 56:4,TG,4,1868704.676,0.0,32584.29439,2454326.289,2877977.182,2654952.596,
18.16,749.5744,+,165687.1287,,,4,164172.3563,0.0,5527.084555,145087.3114,153974.3387,165687.1287,
18.162,919.77264,+,40768.58379,,,4,17961.50735,0.0,1112.842444,39126.72803,38993.74915,40768.58379,
18.165,940.83179,+,85039.23045,,,2,71371.75121,0.0,3092.183991,85039.23045,74693.4572,61191.73386,
18.171,956.86383,-,24702.89082,,,3,1119.329149,1527.954473,0.0,23217.13166,24702.89082,23304.6102,
18.174,1143.0,+,44242.53982,,,3,18345.16375,0.0,6776.276702,44242.53982,38024.14712,29844.02386,
18.178,1019.94952,+,1740712.426,,,4,1635687.606,0.0,11218.55044,1740712.426,1662241.672,1677107.571,
18.183,668.63318,+,3537749.872,CE 18:1,CE,5,3523176.01,0.0,79224.0043,3537749.872,3215832.201,3316079.626,
18.193,970.87878,-,260813.6863,,,3,1064.200116,21574.36883,0.0,257277.7902,257714.6219,260813.6863,
18.199,864.8006,+,5117904.34,TG 51:1,TG,3,5117904.34,0.0,981506.7916,3382950.452,3277604.773,3670160.394,
18.204,737.69562,+,64088.07607,,,4,55760.9482,0.0,1266.117964,58961.35537,64088.07607,60360.66796,
18.213,699.60492,+,62070.33644,,,3,31190.4961,0.0,2594.549993,54858.47826,53591.61829,62070.33644,
18.227,893.75488,+,130392.1576,,,4,107450.3655,0.0,4931.389345,117873.3354,114786.0729,130392.1576,
18.232,642.61725,+,466081.9204,CE 16:0,CE,4,380790.6781,0.0,2825.595629,466081.9204,406152.0113,427102.793,
18.232,993.93469,+,115173.7981,,,4,87312.95375,0.0,892.7996757,115173.7981,102902.1244,109474.0173,
18.237,862.78473,+,686577.7571,TG 16:0_17:1_18:1,TG,4,686577.7571,0.0,37174.80515,645798.5792,662088.7778,670057.4509,
18.249,985.81671,+,144522.746,,,2,68759.77423,0.0,6463.750654,61519.392,144522.746,106833.5894,
18.255,688.59888,+,47069.36799,,,4,27892.32749,0.0,1508.601034,47069.36799,38305.23553,39387.16811,
18.265,805.56091,+,26764.99298,,,4,14837.89056,0.0,618.3717836,22098.51767,22143.08411,26764.99298,
18.275,783.61713,+,35217.91328,,,3,35217.91328,0.0,966.8260131,27666.03976,29383.06601,21447.42694,
18.29,962.90253,+,59483.67273,,,2,31410.73011,0.0,12499.11458,44875.98026,59483.67273,57415.22661,
18.291,813.73297,+,35811.94122,,,3,22172.80965,0.0,806.2914513,35185.51935,34260.68,35811.94122,
18.299,976.85236,+,166648.8873,,,4,93331.87624,0.0,14801.41681,162618.153,156683.6262,166648.8873,
18.302,563.53845,+,45099.29794,,,4,33317.91048,0.0,9355.801881,43486.48958,45099.29794,41337.74738,
18.304,886.81885,+,1.140944213E7,,,3,1.037496886E7,0.0,696700.0834,1.125820781E7,24667.55791,1.140944213E7,
18.307,1135.76331,+,25918.46459,,,2,11442.57905,0.0,1135.375306,25918.46459,20385.35124,21278.03072,
18.315,950.83606,+,192898.9683,,,3,170121.4888,0.0,36684.33335,185791.1653,192898.9683,188286.9044,
18.32,916.83063,+,1586806.579,TG 55:3,TG,7,1357482.451,0.0,120153.4923,1586806.579,1532601.207,1252308.056,
18.321,893.82599,+,588882.6275,,,2,190879.5826,0.0,111920.2951,400145.0418,573764.8814,588882.6275,
