row ID,row m/z,row retention time,row comment,row number of detected peaks,Hap1_Blank.raw Peak status,Hap1_Blank.raw Peak m/z,Hap1_Blank.raw Peak RT,Hap1_Blank.raw Peak height,Hap1_Blank.raw Peak area,Hap1_Blank.raw Peak charge,Hap1_Blank.raw Peak FWHM,Hap1_Neg_3.raw Peak status,Hap1_Neg_3.raw Peak m/z,Hap1_Neg_3.raw Peak RT,Hap1_Neg_3.raw Peak height,Hap1_Neg_3.raw Peak area,Hap1_Neg_3.raw Peak charge,Hap1_Neg_3.raw Peak FWHM,Hap1_Neg_1.raw Peak status,Hap1_Neg_1.raw Peak m/z,Hap1_Neg_1.raw Peak RT,Hap1_Neg_1.raw Peak height,Hap1_Neg_1.raw Peak area,Hap1_Neg_1.raw Peak charge,Hap1_Neg_1.raw Peak FWHM,Hap1_Neg_2.raw Peak status,Hap1_Neg_2.raw Peak m/z,Hap1_Neg_2.raw Peak RT,Hap1_Neg_2.raw Peak height,Hap1_Neg_2.raw Peak area,Hap1_Neg_2.raw Peak charge,Hap1_Neg_2.raw Peak FWHM,
1717,937.5729166666666,8.584193633333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,937.5711364746094,8.5812984,1742261.875,8786140.652091498,1,0.0742281535803162,DETECTED,937.5737609863281,8.6009982,1528531.875,8353036.318489548,0,0.09366948190732494,DETECTED,937.5738525390625,8.5702843,1636737.625,8845678.691581383,1,0.08616429496919054,
1718,1318.0921427408855,11.017302333333333,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1318.0919189453125,11.026385,1741174.25,5721604.206340927,1,0.06424594969659303,ESTIMATED,1318.0928344726562,11.022455,2013341.625,6608002.035591791,1,0.06073882636104244,DETECTED,1318.0916748046875,11.003067,1718327.875,5539741.299746681,1,0.05405956589395977,
1719,819.5337143093109,8.268288949999999,,2,ESTIMATED,819.5329285263063,8.2166469,8689.599609375,6410.266415259472,0,0.1121185822181694,DETECTED,819.5340881347656,8.2900419,1738906.125,1.0620196830678359E7,1,0.07260416055403063,DETECTED,819.5332641601562,8.2982186,1883993.5,1.1083200156485077E7,1,0.06291252911371359,ESTIMATED,819.5345764160156,8.2682484,1835479.375,1.1573823407492451E7,0,0.21173882670736432,
1720,1047.6353556315105,1.6972564333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1047.6351928710938,1.7132002,1738883.625,1.2204898886434156E7,1,0.08235704783127451,DETECTED,1047.6356201171875,1.6783852,1725506.0,9941593.131814972,1,0.08295735047109098,DETECTED,1047.63525390625,1.7001839,1799871.0,1.1319866822307628E7,1,0.1600436635869762,
1721,743.1348571777344,7.5407158999999995,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,743.1344909667969,7.5462243,1738744.25,4954094.376414933,1,0.04430942928697679,ESTIMATED,743.135498046875,7.5335572,263444.46875,560754.2513534651,0,0.05151164369041972,DETECTED,743.1345825195312,7.5423662,3661342.5,9979913.907673191,1,0.04262920420443361,
1722,955.490224202474,7.811366933333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,955.4922180175781,7.8063079,1736341.25,4682071.46064727,1,0.04199871583848225,DETECTED,955.4893188476562,7.8259409,1384175.375,3998377.1996884462,1,0.04902447145066979,DETECTED,955.4891357421875,7.801852,1735587.125,4385015.233710419,1,0.04654498711338828,
1723,662.6402994791666,14.652401333333332,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,662.64013671875,14.670048,1733808.75,8498800.16399879,1,0.07784637960376983,DETECTED,662.6410522460938,14.650366,2649342.5,1.3510500129884927E7,1,0.07911977298695483,DETECTED,662.6397094726562,14.63679,1745018.375,8275963.333296972,1,0.07767553024327256,
1724,1145.6708984375,1.3142489666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1145.6715087890625,1.3124705,1733658.75,6472083.662050242,1,0.05096424539424649,DETECTED,1145.6708374023438,1.3124347,1810999.5,5405361.941706367,1,0.03619136027120118,DETECTED,1145.6703491210938,1.3178417,1797320.625,5441700.117765292,1,0.03316808189010256,
1725,630.5372111002604,12.070431333333332,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,630.5375366210938,12.076607,1731694.125,8855790.952759197,1,0.08662560913598227,DETECTED,630.5372314453125,12.080413,1622608.0,9452540.760063784,1,0.09809274972402982,DETECTED,630.536865234375,12.054274,1761953.125,9503899.787258169,1,0.08964519058389442,
1726,574.4931335449219,10.322991333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,574.4931335449219,10.331301,1731557.375,7646834.812637365,1,0.06498917616273481,DETECTED,574.4930419921875,10.328432,1379434.5,6306617.341861618,1,0.121184893233508,DETECTED,574.4932250976562,10.309241,2063798.25,7937840.800845045,1,0.07726868808758347,
1727,1382.1056315104167,9.975562033333334,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1382.1065673828125,9.9841439,1726485.375,4238036.68816391,1,0.030850740949075472,ESTIMATED,1382.104736328125,9.980527,1751738.25,4201604.872152102,1,0.028224274572067998,DETECTED,1382.1055908203125,9.9620152,1575105.125,5046544.686437751,1,0.05164030286635324,
1728,927.5300089518229,7.9276942,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,927.530029296875,7.9278331,1721175.5,8780301.17059822,1,0.0802667339604497,DETECTED,927.52978515625,7.9377723,1815941.25,8405993.49632489,1,0.0737629537743647,DETECTED,927.5302124023438,7.9174772,1981820.0,8553752.216205595,1,0.08586063369673447,
1729,922.5070190478515,9.235901400000001,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,922.507080078125,9.2341702,1719019.875,8676749.325145824,1,0.07513544368075564,ESTIMATED,922.5064697412109,9.2624218,1292790.0,6141366.222224825,0,0.08815480895705896,DETECTED,922.5075073242188,9.2111122,1645199.125,8481258.978448449,1,0.11004951671482033,
1730,829.5648091634115,8.315220966666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,829.5650634765625,8.3234502,1718636.25,6427111.869560057,1,0.05642006914891695,DETECTED,829.5640563964844,8.3204352,1657600.375,6293605.057682945,1,0.07723597862094778,DETECTED,829.5653076171875,8.3017775,1703598.5,6137521.45056169,0,0.05462964827983896,
1731,1478.039082845052,8.655900666666666,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1478.0390014648438,8.6610695,1717527.625,7408795.643174541,1,0.06525137947206261,ESTIMATED,1478.0386962890625,8.6568794,1579698.375,7321745.792837384,0,0.07595632593997159,DETECTED,1478.03955078125,8.6497531,1741998.0,7610336.294789361,1,0.0754445164170292,
1732,933.5315958658854,7.732399533333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,933.5370483398438,7.7381683,1715229.625,8359315.200030546,1,0.05940645631807051,DETECTED,933.5291748046875,7.7360575,1609120.625,7362557.147580129,1,0.05806571213997813,DETECTED,933.528564453125,7.7229728,2210176.0,8410804.980936034,1,0.05129512224236343,
1733,964.7269083658854,13.351561333333335,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,964.730224609375,13.355602,1713057.625,1.3166466825947985E7,1,0.12129050069208702,DETECTED,964.7249145507812,13.364794,1634107.375,1.3804905489745086E7,1,0.12702684679027954,DETECTED,964.7255859375,13.334288,1825860.375,1.3761908252244052E7,1,0.12224155131902315,
1734,732.5492782745362,10.06074,,2,ESTIMATED,732.5500488891602,10.069767,27650.421875,134698.7243581055,0,0.03404041830778226,DETECTED,732.5486145019531,10.074107,1712448.5,1.1780750452704394E7,1,0.13037506534386267,DETECTED,732.5487060546875,10.058869,1678096.625,9940734.030567624,0,0.13315341928183955,ESTIMATED,732.5497436523438,10.040217,1593416.5,1.0479663039113399E7,1,0.13804976049393858,
1735,889.7042134602865,12.568405666666665,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,889.7041625976562,12.575493,1711554.0,1.2126080942354102E7,1,0.09010591890119812,DETECTED,889.7042236328125,12.577553,5987683.0,3.814522741741682E7,1,0.08677288951652962,DETECTED,889.7042541503906,12.552171,1093306.75,8304893.972763741,1,0.1888455472556032,
1736,788.6442032077789,13.01611175,,3,ESTIMATED,788.6382141983032,13.001272,34782.953125,121186.68515021565,0,0.12678805295995943,DETECTED,788.6467895507812,13.028819,1708800.625,8432018.566965507,1,0.08218607376287324,DETECTED,788.6450805664062,13.040247,2190315.25,1.0865304958515946E7,1,0.08038307546419432,DETECTED,788.646728515625,12.994109,1821196.25,9387067.478731293,1,0.07643321391984159,
1737,1576.1277465820312,9.446698166666666,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1576.1265869140625,9.4488724,1707415.625,2.6196417371070735E7,1,0.16981381033669507,DETECTED,1576.1275024414062,9.4432846,1782925.875,1.2764548583003582E7,1,0.16917327933102655,ESTIMATED,1576.129150390625,9.4479375,1725202.25,2.785440103068399E7,1,0.2451418019881082,
1738,1436.885498046875,14.599768666666668,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,1436.871826171875,14.613929,1706601.5,1.0504834281676793E7,1,0.11265057541008083,ESTIMATED,1436.8919677734375,14.605475,1656342.125,1.0384582739581058E7,0,0.11688012943930381,ESTIMATED,1436.8927001953125,14.579902,1767156.875,9696582.36056729,0,0.1440271926171821,
1739,981.5086669921875,7.8780302,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,981.507568359375,7.8837038,1698904.125,7883092.816029485,1,0.07802610419043088,DETECTED,981.5068664550781,7.8812242,1765361.625,7920937.51502624,1,0.07723192837751114,DETECTED,981.5115661621094,7.8691626,2113376.25,8219240.583477646,1,0.06293757242145048,
1740,840.6430969238281,11.084754333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,840.6427001953125,11.093818,1698572.125,7559227.27459315,0,0.08744921284573515,DETECTED,840.6430053710938,11.089828,1384434.375,7526355.860805,1,0.08187138261710203,DETECTED,840.6435852050781,11.070617,1593999.0,8263459.42856812,1,0.09067652222492661,
1741,842.755869547526,15.945448999999998,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,842.7557373046875,15.956289,1698095.25,1.1254088678856721E7,1,0.08902684012534401,DETECTED,842.755859375,15.943714,1729709.875,1.0905143267922174E7,1,0.0788853654766637,DETECTED,842.7560119628906,15.936344,1737550.625,1.3015653076448197E7,1,0.09740890449458384,
1742,970.6092732747396,10.946764666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,970.6088256835938,10.937293,1696398.5,1.5299531759297382E7,1,0.19890195711371028,DETECTED,970.6098022460938,10.966878,1641834.0,1.4140029075695092E7,1,0.203392149659555,DETECTED,970.6091918945312,10.936123,1866749.5,1.5963646323896231E7,1,0.19842026857521944,
1743,1558.1561686197917,11.069861333333334,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1558.147705078125,11.082645,1689928.0,1.2071999954617858E7,1,0.14296686593149488,DETECTED,1558.1591796875,11.078635,1795945.875,1.3272344216362111E7,1,0.09168574857890022,ESTIMATED,1558.16162109375,11.048304,1915976.0,1.3139450834685776E7,1,0.08828911184474642,
1744,686.4676717122396,15.170362333333335,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,686.4714965820312,15.176538,1688618.125,1.1298364381303137E7,2,0.09928689254661194,DETECTED,686.4654541015625,15.175306,1476674.625,1.1264193245198576E7,2,0.12286477774159721,DETECTED,686.466064453125,15.159243,1659037.75,1.0892320418081546E7,2,0.117303895938214,
1745,780.5925598144531,12.33069125,,3,ESTIMATED,780.5953369140625,12.389415,56891.23046875,473793.9353610047,0,0.19478679693480672,DETECTED,780.5918579101562,12.325316,1687421.5,9296685.71202612,1,0.07795042432681853,DETECTED,780.5919189453125,12.306053,1773483.375,1.3172870270874185E7,1,0.08989963301629444,DETECTED,780.5911254882812,12.301981,1731418.25,9036825.725630637,1,0.07543791220679985,
1746,810.5602111816406,9.286732325000001,,2,ESTIMATED,810.5603637695312,9.2918541,14570.9228515625,45662.613801692365,0,0.09632064508638472,DETECTED,810.5584716796875,9.2909347,1686608.375,5619280.9791969145,1,0.05124567373892219,ESTIMATED,810.5615539550781,9.2852636,1535780.25,5934856.206210476,0,0.06904621948487666,DETECTED,810.5604553222656,9.2788769,1833056.875,5968238.4062953545,0,0.048337562711683546,
1747,936.6989542643229,12.063003666666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,936.6991577148438,12.076607,1684559.125,1.3459858656092322E7,1,0.11924962974929443,DETECTED,936.6989135742188,12.05813,1528529.125,1.2613700706865601E7,1,0.1433805494136262,ESTIMATED,936.6987915039062,12.054274,1924973.75,1.407690169434369E7,0,0.08307914890166224,
1748,1111.6776936848958,11.803773999999999,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1111.6800537109375,11.80595,1684540.0,1.2070849154051634E7,1,0.11902002219085617,DETECTED,1111.6759033203125,11.821746,1488671.5,1.089720913417594E7,1,0.12499381547245036,DETECTED,1111.6771240234375,11.783626,1894184.625,1.2862547318420121E7,1,0.15855393890677227,
1749,814.4973551432291,10.158530666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,814.4976196289062,10.174655,1683509.25,8594947.761261633,1,0.2811143861553749,DETECTED,814.4979248046875,10.148692,1370955.75,8799097.130872553,0,0.10421067158958941,DETECTED,814.4965209960938,10.152245,2120799.0,1.0519949780061632E7,1,0.07217135938364727,
1750,727.6155904134115,12.473840000000001,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,727.6154479980469,12.484453,1682603.625,1.3183820798548121E7,1,0.13011349117772042,ESTIMATED,727.616455078125,12.487059,1461184.375,1.2738315955849692E7,1,0.14371531331177323,ESTIMATED,727.6148681640625,12.450008,1858141.25,1.3943312756659446E7,1,0.13614974992310103,
1751,1538.1024169921875,10.830977666666668,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,1538.101806640625,10.836089,1681837.375,5444442.924866768,1,0.053263818281443776,ESTIMATED,1538.10302734375,10.843657,1419557.625,5053495.508915622,1,0.07238995889589361,ESTIMATED,1538.1024169921875,10.813187,1492039.75,4000768.501598547,0,0.05176838214901025,
1752,671.4604187011719,8.520957466666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,671.4602661132812,8.5481943,1680299.875,2.569618994317114E7,1,0.1850384765666142,ESTIMATED,671.4606018066406,8.4443938,1368208.25,2.3706917563741002E7,1,0.13053855702139572,DETECTED,671.4603881835938,8.5702843,1678962.125,2.66012113213836E7,1,0.4331320862051875,
1753,666.4453125,7.856027433333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,666.4452514648438,7.8505975,1673999.875,5616726.571583883,1,0.05555819385435612,DETECTED,666.445068359375,7.859191,1346043.625,5147778.100404061,1,0.06329681927176978,DETECTED,666.4456176757812,7.8582938,1448096.25,5484875.164300655,0,0.06583554344356735,
1754,1317.8765258789062,13.743007,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1317.876953125,13.760215,1673502.0,1.11151849461086E7,1,0.09464071297121635,DETECTED,1317.8766479492188,13.73909,1698673.875,1.1469998590532582E7,1,0.09509146926665757,DETECTED,1317.8759765625,13.729716,1627817.125,1.121708995630995E7,1,0.09158251083204583,
1755,1520.1534016927083,11.092146999999999,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1520.1519775390625,11.104854,1670683.25,8469229.04327876,1,0.0736341202702917,ESTIMATED,1520.151611328125,11.10097,1786095.0,8681225.974568425,0,0.09309226245534852,DETECTED,1520.1566162109375,11.070617,2043124.375,8936776.891528571,1,0.07586054582292157,
1756,942.7379048665365,14.367552333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,942.7394714355469,14.37491,1669914.375,1.158707830389645E7,1,0.09649039629209888,DETECTED,942.7374877929688,14.365758,1563750.625,1.1539225192260733E7,1,0.09829143612056157,DETECTED,942.7367553710938,14.361989,1661748.875,1.2693825350983644E7,1,0.10253662994658086,
1757,812.6108805338541,11.897388,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,812.6106567382812,11.906717,1668294.5,1.3637796389830055E7,1,0.12494792668964472,DETECTED,812.6119384765625,11.888575,1727462.5,1.4798812135803731E7,1,0.13439147496912618,DETECTED,812.6100463867188,11.896872,1484743.375,1.2987384842503633E7,1,0.12667863413703806,
1758,642.5543823242188,12.5991,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,642.5534057617188,12.610201,1667807.0,7987737.803554176,1,0.07528902782505575,DETECTED,642.5533447265625,12.601247,2044682.375,9231041.523673903,1,0.07009227075528024,DETECTED,642.556396484375,12.585852,1683925.875,8016254.318794043,1,0.0734777978781942,
1759,1477.098876953125,8.810225133333333,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1477.105712890625,8.819205,1667187.125,5401460.233527731,1,0.07913180555324395,ESTIMATED,1477.0872802734375,8.814815,1387029.125,4723429.678210477,1,0.12499284022623947,DETECTED,1477.1036376953125,8.7966554,1844714.625,5623054.773238532,1,0.0684428789358833,
1760,423.28772735595703,6.8315309,,3,ESTIMATED,423.2876281738281,6.8000392,3071.6484375,1532.8128147759207,0,0.15085019999999982,DETECTED,423.2876892089844,6.8401316,1666702.875,5543550.525792353,1,0.05381446493916542,DETECTED,423.2877960205078,6.852525,1685035.75,4670202.805376025,1,0.04527999675123695,DETECTED,423.2877960205078,6.8334278,1952917.5,6345681.206001796,1,0.05201489256931069,
1761,690.6003214518229,12.333886666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,690.6002197265625,12.348824,1666450.0,7205423.180087893,1,0.06371139135619153,DETECTED,690.6004028320312,12.339568,1414624.25,8240126.210781345,1,0.09163603645857421,DETECTED,690.600341796875,12.313268,1506237.125,7079487.27207274,1,0.08257429703026986,
1762,1038.6532796223958,11.855811666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1038.6531982421875,11.861809,1665672.25,1.4935945140715789E7,1,0.20069213221801618,DETECTED,1038.6534423828125,11.877471,1336448.125,1.3943988458860653E7,1,0.1522326536062053,DETECTED,1038.6531982421875,11.828155,1567343.0,9625290.705302788,1,0.09345513511883219,
1763,1040.7461344401042,14.801568666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1040.7451171875,14.81455,1664969.5,1.1506205735534452E7,1,0.10633478061177293,DETECTED,1040.745849609375,14.788708,1814414.875,1.1942096654640023E7,1,0.09544491974284242,DETECTED,1040.7474365234375,14.801448,1746745.625,1.1903396368058376E7,1,0.09147351046904717,
1764,904.5970052083334,12.048153666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,904.5973510742188,12.054374,1658390.125,7732367.137538889,1,0.07795773746652301,DETECTED,904.59716796875,12.047036,1586011.0,7868053.466848668,1,0.08334842456619285,DETECTED,904.5964965820312,12.043051,1872613.875,8361836.883112596,1,0.07111352354575118,
1765,734.627187093099,12.089075,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,734.6275634765625,12.099034,1657565.25,8634351.047101242,1,0.08405768030581484,DETECTED,734.6263122558594,12.091571,2120506.75,1.3016736238685189E7,1,0.09471346797925406,DETECTED,734.627685546875,12.07662,1533882.125,7736803.001258144,1,0.11684456789377151,
1766,708.4415893647003,3.7208033250000003,,2,ESTIMATED,708.4409485232544,3.5708509,1740.8818359375,800.3047771629738,0,1.2034054000000003,DETECTED,708.4417724609375,3.7632944,1656700.75,2.7033379595790256E7,1,0.23238386287059454,DETECTED,708.44189453125,3.7969295,1454861.125,2.3715923310323708E7,1,0.19694142579197482,ESTIMATED,708.4417419433594,3.7521385,2025679.625,3.3542463668667667E7,1,0.2455775937460558,
1767,1263.8212076822917,10.688853,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1263.8214721679688,10.70128,1654004.5,7065414.368559334,1,0.06941607507152625,DETECTED,1263.8202514648438,10.70889,6551194.5,2.7329640136786994E7,1,0.06583285383443105,DETECTED,1263.8218994140625,10.656389,1025348.8125,3858561.31041785,1,0.06899169613431155,
1768,673.5604858398438,12.65282925,,3,ESTIMATED,673.5645141601562,12.655157,40795.3125,172204.65506390532,0,0.14551795625638952,DETECTED,673.5596923828125,12.655429,1651889.75,8275621.981555605,1,0.08214533387802447,DETECTED,673.5587158203125,12.657364,2697233.75,1.335270249772648E7,1,0.08219883239436498,DETECTED,673.5590209960938,12.643367,1591566.875,7818125.15635883,1,0.08004035551950928,
1769,959.8694381922912,19.5963835,,3,ESTIMATED,959.8717041851808,19.584161,9938.89453125,26314.331615085186,0,0.22168320791779195,DETECTED,959.8690795898438,19.612873,1644219.25,1.2332837892200463E7,1,0.11181270417819889,DETECTED,959.8694458007812,19.585435,1652462.125,1.226211853858123E7,1,0.11584581222419388,DETECTED,959.8675231933594,19.603065,1676502.0,1.248738970181929E7,1,0.11186060980750057,
1770,1464.0832112630208,9.187119333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1464.079833984375,9.1778159,1641842.5,5320076.850516284,1,0.043624925569943684,DETECTED,1464.0802001953125,9.2065301,2113259.75,6190715.784276898,1,0.04660860222301011,DETECTED,1464.089599609375,9.177012,2273530.0,6408975.068926379,1,0.03672962262755064,
1771,810.5237833658854,0.9050193166666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,810.5241088867188,0.90156586,1640768.125,6350487.936045901,1,0.05325833581207329,DETECTED,810.5242309570312,0.90741131,1677250.375,5894475.415118885,1,0.05292291830553997,DETECTED,810.5230102539062,0.90608078,1508755.5,6386438.998613052,1,0.05881605565338055,
1772,952.8640747070312,18.208476,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,952.8639526367188,18.215392,1638185.0,9133785.33811313,1,0.08811651178166713,DETECTED,952.8641357421875,18.198075,1532644.375,9279854.363133838,1,0.08808174217769249,DETECTED,952.8641357421875,18.211961,1760334.5,1.016577822432866E7,1,0.0864159526567434,
1773,972.6123657226562,10.446164666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,972.6122131347656,10.454899,1637502.375,6868396.120001274,1,0.06634718562048114,DETECTED,972.6118774414062,10.462571,1661340.75,7465036.560134711,1,0.07845474366157035,DETECTED,972.6130065917969,10.421024,2250212.25,8334769.075006871,1,0.058950249346031214,
1774,595.1163228352865,7.616168133333333,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,595.1163330078125,7.6143098,1633773.625,4503566.108819742,1,0.04422139243840384,ESTIMATED,595.1162109375,7.6126969,314707.0,718793.101993263,0,0.060043619392160075,DETECTED,595.1164245605469,7.6214977,2712939.0,7618036.67819072,1,0.046070868871088244,
1775,1036.6366780598958,10.954221666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1036.63623046875,10.959664,1633745.25,8669510.760360477,1,0.09115622347374597,DETECTED,1036.6364135742188,10.966878,1615871.375,7947826.379927785,1,0.0808358449509683,DETECTED,1036.6373901367188,10.936123,1817503.5,9652017.093107365,1,0.08906355713646263,
1776,610.5372721354166,10.330425333333332,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,610.537353515625,10.331301,1630856.0,7039437.282907063,1,0.0833411486813933,DETECTED,610.5369873046875,10.350734,1130861.25,5750225.33355746,1,0.07462319807681794,DETECTED,610.5374755859375,10.309241,1580739.75,7016384.093248376,1,0.0780395348207108,
1777,712.6307373046875,15.136534666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,712.631591796875,15.154109,1625547.375,8745632.502778841,1,0.08354253355344454,DETECTED,712.6272888183594,15.118911,2691396.5,1.5402577611255914E7,1,0.0905796043634215,DETECTED,712.6333312988281,15.136584,1772907.875,8828130.03832532,1,0.07925428414484692,
1778,854.6579895019531,13.971634666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,854.6576843261719,13.988312,1622180.25,1.122265020873741E7,1,0.09315322182598074,DETECTED,854.6575317382812,13.978649,1654493.25,1.1673511684995744E7,1,0.10065662380929119,DETECTED,854.6587524414062,13.947943,1558576.0,1.0637720598109089E7,1,0.09765138885707536,
1779,908.6711730957031,11.758454,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,908.6707458496094,11.749178,1621349.625,1.0839948705003507E7,1,0.1084322869913592,DETECTED,908.6713256835938,11.777256,1488895.25,9459116.619576542,0,0.10371449432121516,DETECTED,908.6714477539062,11.748928,1578971.5,1.0778347511754816E7,1,0.11602677228853153,
1780,894.5603637695312,9.379187666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,894.5599365234375,9.3927954,1621082.5,1.0185209329593E7,1,0.11273347538365286,DETECTED,894.5607299804688,9.3865616,1394261.875,1.0564511873359976E7,1,0.22447566449964107,DETECTED,894.5604248046875,9.358206,1716731.25,1.2377577997698361E7,0,0.16073239990192079,
1781,578.5480244954427,11.528532,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,578.5480041503906,11.534054,1613146.875,7554671.319057696,1,0.07458789379605335,DETECTED,578.5480346679688,11.529135,1536609.25,7839610.962131445,1,0.08402179131425846,DETECTED,578.5480346679688,11.522407,1684418.5,7661377.817801269,1,0.07433451479891673,
1782,914.6201578776041,12.443681,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,914.6199951171875,12.462128,1611205.75,9179299.984197494,1,0.08416513443087048,DETECTED,914.6200866699219,12.442453,1650327.75,9731511.903852763,1,0.08909573021628248,DETECTED,914.6203918457031,12.426462,1800224.0,8980278.744725892,1,0.0724888539134092,
1783,1099.6722208658855,1.8307961,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1099.6722412109375,1.8133711,1610906.375,8224853.805190568,1,0.0764613795915281,DETECTED,1099.6757202148438,1.8454853,1682256.875,9514775.369839478,0,0.07434948336418312,DETECTED,1099.668701171875,1.8335319,1886037.375,8872801.10878129,1,0.05845037866898051,
1784,958.7837626139323,13.013686333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,958.7839050292969,13.017817,1610774.75,9724984.447598012,1,0.10002825782279068,DETECTED,958.7839965820312,13.029133,1462041.375,9258302.747146312,1,0.11059347123845242,DETECTED,958.7833862304688,12.994109,1631649.625,9613433.437662141,1,0.14955392913124932,
1785,1045.6408081054688,1.1634446666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1045.6405029296875,1.1692163,1607692.875,4887030.169494941,1,0.04520462751159804,DETECTED,1045.64111328125,1.158195,1465975.75,5460898.512411154,0,0.052818902453288796,DETECTED,1045.6408081054688,1.1629227,1360566.875,4906581.869452055,1,0.059295401816400695,
1786,908.6347249348959,10.296989666666667,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,908.6411743164062,10.286926,1607510.125,7943829.6312028365,1,0.07559302923468181,ESTIMATED,908.63232421875,10.317213,1442449.5,7613499.477757459,1,0.10757659162902833,ESTIMATED,908.6306762695312,10.28683,1477322.5,7555323.182838671,1,0.08821752785529746,
1787,1543.1450602213542,10.595644,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1543.1467895507812,10.600459,1607225.125,5203425.275492552,1,0.057172071877625186,ESTIMATED,1543.1427612304688,10.597213,1373411.375,4508891.527002175,0,0.054742515042995876,DETECTED,1543.1456298828125,10.58926,1615743.0,5173310.357466571,1,0.05363647402644034,
1788,931.8384704798889,18.9301125,,3,ESTIMATED,931.8402710797119,18.905007,15495.9873046875,93275.38929737308,0,0.1860997978540908,DETECTED,931.8383178710938,18.939076,1600810.125,1.2721867576305494E7,1,0.12238179357974133,DETECTED,931.8381958007812,18.942559,1566056.0,1.231034875081356E7,1,0.12571897346917638,DETECTED,931.8370971679688,18.933808,1681303.125,1.3648495498981705E7,0,0.13111066150973727,
1789,894.4958801269531,8.059522866666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,894.4956970214844,8.0527145,1600014.875,4932833.288126141,1,0.05068607561310401,DETECTED,894.4959716796875,8.0721663,1259134.25,3978397.6817426765,0,0.05303206161248042,DETECTED,894.4959716796875,8.0536878,1404137.75,4973877.205420047,0,0.05785752003613531,
