MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
2894,10.659,1,SM d18:1_24:4 [M+H]+;,807.633,807.638,-6.1909,375,822,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
2895,10.662,1,PC 10:0_26:2 [M+H]+;,786.601,786.6013,-0.3814,994,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2896,10.667,1,PC[OH] OH-14:1_25:0 [M+H]+;,846.668,846.6588,10.8662,20,1000,0,,false,true,LipiDex_HCD_Hydroxy.msp,86.0964 | 184.0733 | 
2898,10.673,1,DG 18:2_18:1 [M+NH4]+;,636.556,636.5567,-1.0997,854,948,100,DG 18:2_18:1 [M+NH4]+(100),true,true,LipiDex_HCD_Acetate.msp,263.2369 | 265.2526 | 281.2475 | 283.2632 | 337.2737 | 339.2894 | 
2899,10.677,1,PC 14:1_26:2 [M+H]+;,840.645,840.6482,-3.8066,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2901,10.684,1,PC 12:0_26:2 [M+H]+;,814.631,814.6326,-1.9641,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2902,10.687,1,SM d18:2_24:1 [M+H]+;,811.668,811.6693,-1.6016,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
2906,10.702,1,Alkenyl-DG P-16:0_18:3 [M+H]+;,575.503,575.5039,-1.5638,185,1000,100,Alkenyl-DG P-16:0_18:3 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,313.2737 | 
2909,10.712,1,PE 16:0_20:1 [M+H]+;,746.569,746.57,-1.3395,969,997,0,,false,true,LipiDex_HCD_Acetate.msp,313.2737 | 367.3207 | 605.5503 | 
2911,10.72,1,PC 10:0_26:1 [M+H]+;,788.616,788.6169,-1.1412,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2913,10.727,1,PE 20:0_22:5 [M+H]+;,822.6,822.6013,-1.5804,236,1000,0,,false,true,LipiDex_HCD_Acetate.msp,369.3363 | 387.2894 | 681.5816 | 
2916,10.739,1,SM d18:0_22:2 [M+H]+;,785.653,785.6537,-0.891,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
2917,10.742,1,PC 16:1_24:4 [M+H]+;,836.613,836.6169,-4.6616,11,104,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2918,10.745,1,Cer[NS] d18:1_18:0 [M+H-H2O]+;,548.54,548.5407,-1.2761,994,994,0,,false,true,LipiDex_HCD_Acetate.msp,252.2686 | 264.2686 | 282.2791 | 
2919,10.749,1,PC 14:0_24:4 [M+H]+;,810.599,810.6013,-2.8374,978,999,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2920,10.752,1,PE 18:1_20:1 [M+H]+;,772.584,772.5856,-2.071,924,985,0,,false,true,LipiDex_HCD_Acetate.msp,339.2894 | 367.3207 | 631.566 | 
2923,10.764,1,PE 17:0_17:0 [M+H]+;,720.553,720.5543,-1.8042,978,1000,0,,false,true,LipiDex_HCD_Acetate.msp,327.2894 | 579.5347 | 
2925,10.77,1,PE 18:0_20:4 [M+H]+;,768.551,768.5543,-4.2938,7,833,0,,false,true,LipiDex_HCD_Acetate.msp,341.305 | 361.2737 | 627.5347 | 
2926,10.777,1,Alkenyl-DG P-18:1_18:3 [M+H]+;,601.519,601.5196,-0.9975,60,1000,100,Alkenyl-DG P-18:1_18:3 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,339.2894 | 
2929,10.787,1,PC 17:2_22:5 [M+H]+;,818.565,818.57,-6.1082,875,995,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2932,10.798,1,Plasmanyl-PC O-20:0_22:6 [M+H]+;,848.651,848.6533,-2.7102,1000,1000,0,,false,true,LipiDex_HCD_Acetate.msp,184.0733 | 
2936,10.814,1,PC 14:1_26:2 [M+H]+;,840.647,840.6482,-1.4275,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2941,10.831,1,PC 12:0_26:2 [M+H]+;,814.632,814.6326,-0.7365,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2942,10.834,1,PE 20:4_20:0 [M+H]+;,796.585,796.5856,-0.7532,30,30,0,,false,true,LipiDex_HCD_Acetate.msp,361.2737 | 369.3363 | 655.566 | 
2944,10.841,1,PC 10:0_26:2 [M+H]+;,786.601,786.6013,-0.3814,995,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2946,10.851,1,PE 18:1_18:0 [M+H]+;,746.571,746.57,1.3395,989,996,0,,false,true,LipiDex_HCD_Acetate.msp,339.2894 | 341.305 | 605.5503 | 
2947,10.854,1,SM d18:2_24:1 [M+H]+;,811.669,811.6693,-0.3696,995,999,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
2951,10.869,1,PC 10:0_26:1 [M+H]+;,788.614,788.6169,-3.6773,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2952,10.873,1,DG 18:0_20:1 [M+NH4]+;,668.619,668.6193,-0.4487,2,1000,0,,true,true,LipiDex_HCD_Acetate.msp,267.2682 | 285.2788 | 293.2839 | 311.2945 | 341.305 | 367.3207 | 
2956,10.888,1,PE 18:0_20:2 [M+H]+;,772.585,772.5856,-0.7766,972,999,0,,false,true,LipiDex_HCD_Acetate.msp,341.305 | 365.305 | 631.566 | 
2960,10.901,1,HexCer[NS] d18:1_20:0 [M+H]+;,756.634,756.6353,-1.7181,575,1000,0,,false,true,LipiDex_HCD_Acetate.msp,252.2686 | 264.2686 | 282.2791 | 558.5608 | 576.5714 | 738.6242 | 
2967,10.928,1,PC 15:1_22:4 [M+H]+;,794.566,794.57,-5.0342,95,1000,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2969,10.934,1,PC 11:0_26:1 [M+H]+;,802.63,802.6326,-3.2393,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2973,10.951,1,SM d19:0_22:2 [M+H]+;,799.668,799.6693,-1.6257,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
2977,10.966,1,PC 14:1_26:2 [M+H]+;,840.647,840.6482,-1.4275,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2981,10.981,1,PC 12:0_26:2 [M+H]+;,814.631,814.6326,-1.9641,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2983,10.988,1,DG 18:0_22:6 [M+NH4]+;,686.572,686.5723,-0.437,202,1000,0,,true,true,LipiDex_HCD_Acetate.msp,267.2682 | 285.2788 | 311.2369 | 329.2475 | 341.305 | 385.2737 | 
2988,11.007,1,PC 18:4_24:0 [M+H]+;,866.663,866.6639,-1.0385,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2991,11.02,1,DG 18:0_20:1 [M+NH4]+;,668.619,668.6193,-0.4487,5,27,0,,true,true,LipiDex_HCD_Acetate.msp,267.2682 | 285.2788 | 293.2839 | 311.2945 | 341.305 | 367.3207 | 
2996,11.039,1,PE 18:2_20:0 [M+H]+;,772.586,772.5856,0.5177,970,999,0,,false,true,LipiDex_HCD_Acetate.msp,337.2737 | 369.3363 | 631.566 | 
2997,11.042,1,PC 15:1_22:2 [M+H]+;,798.601,798.6013,-0.3757,987,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2998,11.046,1,SM d19:0_20:1 [M+H]+;,773.654,773.6537,0.3878,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3006,11.077,1,PC 11:0_26:1 [M+H]+;,802.632,802.6326,-0.7475,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3009,11.087,1,SM d19:0_22:4 [M+H]+;,795.638,795.638,0.0,229,675,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3010,11.09,1,PC 10:0_26:2 [M+H]+;,786.6,786.6013,-1.6527,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3011,11.097,1,SM d19:0_22:2 [M+H]+;,799.67,799.6693,0.8754,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3016,11.116,1,PC 14:1_26:2 [M+H]+;,840.646,840.6482,-2.617,995,995,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3021,11.135,1,DG 18:0_22:6 [M+NH4]+;,686.573,686.5723,1.0196,37,1000,0,,true,true,LipiDex_HCD_Acetate.msp,267.2682 | 285.2788 | 311.2369 | 329.2475 | 341.305 | 385.2737 | 
