Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Liver_PS.raw (F1),JAS_Blank_Neg.raw (F2),JAS_Blank_Pos.raw (F3),Liver_Neg_1.raw (F4),Liver_Neg_2.raw (F5),Liver_Neg_3.raw (F6),
13.425,1076.1759,+,45797.74053,,,3,17870.27155,0.0,389.1596216,45454.275,45797.74053,35607.5673,
13.437,697.7514,+,68257.09291,,,2,52111.33555,0.0,390.7561956,68257.09291,67142.69835,55791.54326,
13.443,552.60712,+,9.739722297E7,,,5,9.739722297E7,0.0,220774.9329,9.391722459E7,9.057054728E7,9.370167667E7,
13.446,683.7384,+,1967311.325,,,4,1809346.267,0.0,2358.253349,1967311.325,1801008.498,1852916.638,
13.446,669.72205,+,907627.1588,,,3,907627.1588,0.0,665.248752,888754.0208,861708.2086,869182.8169,
13.45,937.76013,+,47616.66116,,,2,40421.63274,0.0,676.6318518,40366.7639,47616.66116,38255.54518,
13.454,726.60059,+,116547.3455,,,3,89088.78751,0.0,615.8227974,99459.39257,116547.3455,115012.5915,
13.457,1040.24451,+,54144.65088,,,4,39886.1308,0.0,1272.111288,54144.65088,52517.08308,53287.94398,
13.459,901.68805,+,74212.66502,,,4,74212.66502,0.0,1089.27114,51008.25636,63066.52491,65423.50814,
13.463,760.64569,+,44080.74331,,,4,44080.74331,0.0,273.6092712,34758.90419,38112.9347,37998.51241,
13.47,1088.17615,+,86283.7969,,,4,69786.90297,0.0,238.5722839,73296.88237,83605.65941,86283.7969,
13.478,536.57666,+,327377.5672,,,5,325287.997,0.0,30900.19481,327377.5672,311650.3632,317059.2848,
13.519,871.69733,+,266469.946,,,4,266469.946,0.0,471.8955998,230030.6532,241992.833,226641.3043,
13.527,907.76935,+,330354.1355,,,4,313397.358,0.0,289.0074116,302161.0637,324258.5998,330354.1355,
13.53,491.37323,+,116529.112,,,4,98420.13833,0.0,282.8492275,116529.112,109351.4751,107242.3365,
13.534,897.71234,+,71135.8466,,,4,70746.96872,0.0,253.1768097,65867.71161,71135.8466,64488.51584,
13.535,624.664,+,62048.51386,,,4,56206.5083,0.0,386.9255837,54329.92829,62048.51386,61028.5309,
13.553,933.7854,+,122182.1856,,,3,95533.20549,0.0,269.0175602,106680.034,119381.791,122182.1856,
13.558,955.74487,+,47721.30331,,,2,47721.30331,0.0,456.6320537,30475.75477,37522.11225,39454.38682,
13.592,889.71082,+,54733.90938,,,2,54733.90938,0.0,555.7024671,44821.2805,28736.7789,32957.69807,
13.631,857.68353,+,56502.97946,,,4,55723.43307,0.0,1489.852562,56502.97946,52134.90058,55820.41691,
13.653,967.74133,+,193738.4992,,,5,193738.4992,1498.033669,2663.234437,123460.2268,93615.67417,84818.39492,
13.66,692.65625,-,44980.15867,,,4,31088.97871,851.936635,0.0,44980.15867,36871.82049,42876.01699,
13.69,1008.30847,+,304740.5569,,,4,2217.26406,0.0,101472.9228,71551.01817,183710.0969,304740.5569,
13.701,1040.76892,+,130123.6362,TG 66:18,TG,8,117462.3443,0.0,1031.719867,130123.6362,122475.7277,112523.3617,
13.705,995.70996,+,363125.4639,,,3,340349.6389,0.0,2116.346398,363125.4639,157015.0425,342555.3811,
13.707,924.73993,+,86011.7912,,,3,64590.73742,0.0,1759.890828,66151.4849,86011.7912,80317.6984,
13.707,1081.79578,+,50874.85655,,,4,42007.38127,0.0,1126.650795,49238.63312,49644.72087,50874.85655,
13.746,638.64386,+,162932.3042,,,7,75787.68242,1048.411331,28337.8691,77088.72173,57549.76961,162932.3042,
13.749,648.62909,+,270779.1279,Cer[NS] d42:2,Cer[NS],3,235341.5731,0.0,2246.320625,270779.1279,200857.7544,246955.6606,
13.754,666.64014,-,54255.773,,,4,35547.80477,10335.78878,0.0,41205.35102,47161.64452,54255.773,
13.757,505.49823,-,25553.30051,,,4,22092.00108,1241.207824,0.0,24482.89686,25553.30051,25298.93842,
13.758,389.27255,-,15676.85256,,,2,13062.40579,852.9706653,0.0,15676.85256,14227.9961,13710.86882,
13.766,710.62219,-,1208862.841,,,2,1092746.997,1959.765803,0.0,120674.2719,138444.6579,1208862.841,
13.766,773.64502,+,34347.13605,,,3,30390.99256,0.0,1605.00152,34347.13605,26461.12261,24836.94769,
13.767,732.61804,+,141786.9238,,,4,138316.6525,0.0,24630.89159,141786.9238,112635.0753,105700.9928,
13.784,721.62354,+,22279.18451,,,2,19719.94887,0.0,1810.931987,22279.18451,18565.61454,17050.03745,
13.785,1016.7691,+,65012.23166,,,3,47442.10983,0.0,993.7671031,27172.11375,34079.03829,65012.23166,
13.793,736.64484,+,180684.5968,,,4,180684.5968,0.0,11155.84625,178840.3868,158748.2402,155106.7791,
13.799,890.72406,+,403721.1268,TG 54:9,TG,6,348683.0164,0.0,615.6250957,403721.1268,279442.6534,278389.0072,
13.818,940.73792,+,982836.906,TG 18:2_20:5_20:5,TG,8,982836.906,0.0,392.9214662,853893.4505,900826.1296,884890.5649,
13.822,494.56531,+,110885.8514,,,3,110398.1073,0.0,1753.041619,2987.650832,110885.8514,107788.6399,
13.835,953.78503,+,77917.86671,,,3,77917.86671,0.0,1259.759848,47998.1617,69551.62043,46599.89332,
13.85,603.44061,+,19317.06925,,,3,17796.74921,0.0,270.0986597,19317.06925,18489.8189,16610.55726,
13.854,535.37726,+,14176.8768,,,2,14170.7812,0.0,234.5998348,14176.8768,13276.95557,12272.71805,
13.856,1303.37085,-,108638.3685,,,4,78000.29543,867.9298903,0.0,102915.7162,97288.61305,108638.3685,
13.857,817.61078,+,3483420.451,,,2,3098383.952,0.0,12397.21917,3483420.451,3013979.856,2975865.274,
13.857,645.48828,+,24325.26512,,,3,20548.65761,0.0,266.569549,24325.26512,23251.34281,21959.55098,
13.859,853.68207,+,2093243.789,,,4,1823902.592,0.0,7194.315364,2093243.789,1531517.269,1521453.721,
13.859,817.60992,+,1720115.175,,,2,1588546.78,0.0,6221.593328,1720115.175,1502175.439,1477413.262,
13.86,622.61334,+,155901.827,Cer[NS] d40:1,Cer[NS],4,145175.9566,0.0,10780.37761,155901.827,124062.0165,126690.8116,
13.861,793.63171,+,1422764.766,,,2,1201983.168,0.0,4419.584929,1422764.766,1281929.094,1250099.283,
13.884,906.60065,+,21294.28958,,,3,21294.28958,0.0,247.5394475,17495.30807,18368.99572,17659.40692,
13.887,904.86804,-,43173.18256,,,4,32074.12154,726.8124182,0.0,43173.18256,41307.47238,43008.52042,
13.889,634.63989,+,440938.0263,,,2,345114.7801,0.0,1283.392821,440938.0263,419744.3552,414857.3279,
13.891,675.63586,+,63271.05812,,,2,63271.05812,0.0,491.2023103,57488.3384,45749.08275,44551.69343,
13.891,737.74915,+,48707.19443,,,4,48707.19443,0.0,258.9387784,40626.9669,33451.16748,32416.7266,
13.893,694.63507,-,2309455.156,,,4,1591689.9,3846.827693,0.0,2309455.156,2162888.924,2145989.782,
13.894,711.62463,-,2005506.152,,,4,1713649.993,2160.679466,0.0,2005506.152,1759499.849,1905678.72,
13.895,732.66095,-,282495.5292,,,4,186957.4691,854.7241484,0.0,282495.5292,249254.1348,258222.9651,
13.895,974.81958,-,20006.15543,,,2,14570.99197,776.6340068,0.0,15884.4431,16917.75637,20006.15543,
13.896,988.7804,-,346543.5584,,,2,158526.6895,3229.395451,0.0,200329.3325,346543.5584,223636.3533,
13.896,762.6214,-,222845.2341,,,3,146228.4518,4392.321839,0.0,219174.1532,204668.0703,222845.2341,
13.896,932.90027,-,51582.89705,,,4,30676.13207,762.032912,0.0,51582.89705,46987.44848,43803.45913,
13.897,648.62891,-,9380562.387,Cer[NS] d18:1_24:0,Cer[NS],12,9380562.387,3512.336419,29090.33251,4957405.18,4133255.995,3924917.111,
13.897,738.66071,-,108352.9697,,,4,78499.74652,4198.203724,0.0,105547.921,102301.0227,108352.9697,
13.898,808.61151,-,997559.6501,,,3,997559.6501,852.4821764,0.0,326557.0663,300275.79,244410.5885,
13.899,960.80267,-,23169.91129,,,3,15382.09203,670.5175585,0.0,23169.91129,16377.66644,22773.11524,
13.9,614.62292,+,147447.3615,,,4,82874.24419,0.0,258.1025847,145970.5556,147120.041,147447.3615,
13.901,830.61511,+,89552.87832,,,4,89552.87832,0.0,255.2269315,84830.1215,75110.7255,74794.58727,
13.903,708.69757,+,1776146.245,,,4,1776146.245,0.0,5316.205,1531062.262,1234888.491,1351170.307,
13.907,912.6178,+,32798.94395,,,3,32798.94395,0.0,243.4606439,29300.90819,27717.58698,25746.46014,
13.916,1062.90344,+,34266.75605,,,4,29681.23084,0.0,414.7939207,34266.75605,32628.47119,29913.14287,
13.951,999.66266,+,134828.2576,,,4,134828.2576,0.0,447.2148815,132012.6359,114353.6303,111877.344,
13.962,973.64752,+,315019.7692,,,4,315019.7692,0.0,817.417004,269757.7986,269270.5351,273985.2868,
13.966,880.76196,+,90362.65119,,,2,54634.31458,0.0,410.6374419,76781.43817,80297.89015,90362.65119,
13.981,812.68018,+,84990.64022,,,4,84384.1195,0.0,216.9548194,84327.92097,84990.64022,80774.00337,
13.987,1447.96301,-,135510.0155,CL 18:2_18:2_18:2_18:2,CL,4,119676.088,788.7673357,0.0,135510.0155,128267.1554,129436.0127,
13.991,1469.94409,-,34144.46453,,,4,30759.32447,782.3760791,0.0,31673.33131,30045.18733,34144.46453,
13.997,599.5025,+,114644.5853,,,4,95163.55227,0.0,306.028035,114644.5853,80979.64168,95280.88354,
14.005,906.77655,+,293811.9625,,,3,271333.5105,0.0,3228.069293,206138.5626,293811.9625,192524.0816,
14.021,911.65247,+,61197.93888,,,2,61197.93888,0.0,273.9825442,50829.49461,36156.4755,40034.24192,
14.028,921.78705,+,29978.85528,,,3,27255.74454,0.0,220.2525251,24712.86829,27789.55608,29978.85528,
14.046,944.75482,+,748138.7778,,,3,589136.6495,0.0,6360.971942,748138.7778,173978.5195,267454.9606,
14.058,820.65143,+,48313.1579,,,2,32573.19546,0.0,312.7306389,48313.1579,42295.84177,40568.90155,
14.07,566.62299,+,665143.1463,,,4,665143.1463,0.0,2397.059576,620857.3336,615481.1438,602498.0942,
14.073,1083.81152,+,32324.15547,,,4,28437.56932,0.0,215.6833048,30732.57391,32324.15547,29313.11977,
14.08,1035.80017,+,164785.5681,,,2,164785.5681,0.0,3704.888972,114089.2563,100959.9389,83159.15388,
14.094,793.59448,+,43774.80957,,,3,31883.11579,0.0,306.5930783,43774.80957,29997.08484,28975.57255,
14.099,1016.7691,+,138728.6178,TG 64:16,TG,8,138728.6178,0.0,204.2664676,133546.9297,114953.5185,102186.0866,
14.107,921.69354,+,1840974.706,TG 18:3_18:2_20:5,TG,4,1840974.706,0.0,259.0490297,722652.5339,148786.9687,1097297.115,
14.109,1007.77954,+,1500263.136,,,4,1500263.136,0.0,215.3894892,1459277.557,1342189.749,1279046.326,
14.11,971.70929,+,1945176.151,TG 18:2_20:5_22:6,TG,4,1909574.038,0.0,225.8891757,1945176.151,1781436.75,1447652.32,
14.131,970.77399,+,167445.2153,,,2,68204.03185,0.0,620.9690333,161797.3602,156944.5503,167445.2153,
14.154,957.76538,+,1846068.533,,,3,1846068.533,0.0,479.9410461,1293462.31,1117610.607,635361.4733,
14.17,927.7049,+,74902.57406,,,2,52660.44093,0.0,317.071699,74902.57406,27502.19754,55059.86985,
14.172,947.80371,+,354169.7616,,,4,339479.8967,0.0,996.4719771,354169.7616,346345.4178,333038.4386,
14.176,829.69226,+,97496.21339,,,4,71720.97512,0.0,9849.642893,97496.21339,77512.18197,64082.70312,
14.187,531.40503,+,27125.93421,,,2,24454.40703,0.0,3983.244305,27125.93421,18334.52244,19077.05333,
14.188,973.82037,+,99340.06804,,,4,73778.08875,0.0,456.1646703,95800.40546,99340.06804,91946.4845,
14.192,937.74701,+,77744.8916,,,3,58462.60724,0.0,4073.677963,55129.56872,66156.53516,77744.8916,
14.214,1031.7804,+,23993.73203,,,4,19056.60643,0.0,241.9425543,23993.73203,22015.84448,21372.3456,
14.252,710.66681,-,371932.8779,,,5,233533.0499,32062.91648,0.0,371932.8779,333480.2376,346448.4286,
14.252,713.64124,-,58698.1261,,,4,45805.74168,3874.969703,0.0,57930.69499,54981.26908,58698.1261,
14.253,696.65112,-,59737.74379,,,3,34833.32202,3619.510749,0.0,59737.74379,47936.80252,42874.56198,
14.255,426.46649,+,144820.2262,,,4,144820.2262,0.0,7805.652627,123354.0969,114583.6697,111614.3133,
14.263,652.66034,+,235490.5596,Cer[NS] d18:0_24:0,Cer[NS],8,235490.5596,3727.036663,44425.18983,214503.4906,171607.5408,170084.7665,
14.278,710.71313,+,22588.70594,,,2,22588.70594,0.0,3434.630147,17173.09144,14862.88956,15469.49516,
14.286,945.69421,+,110420.6626,TG 14:0_22:6_22:6,TG,3,110420.6626,0.0,245.0616656,106804.0927,107463.4154,99801.37203,
14.29,741.62531,-,85183.48799,,,4,64037.61471,1402.512182,0.0,85183.48799,83587.95301,81471.92993,
14.303,722.66656,-,517693.5133,,,6,230949.1472,52262.90998,0.0,517693.5133,455133.9225,311753.4809,
14.303,935.80878,+,68081.82089,,,4,68081.82089,0.0,457.7709436,55460.71202,29846.69144,61027.59795,
14.305,847.70355,+,32101.66706,,,3,17879.09798,0.0,236.387897,23546.55038,32101.66706,15766.76826,
14.308,972.77179,+,184441.2836,,,2,184441.2836,0.0,19987.84654,142048.9316,47256.38555,46326.7016,
14.317,871.67822,+,560790.4636,,,3,396886.0337,0.0,642.9825409,560790.4636,362474.0942,333815.9249,
14.317,883.7738,+,58736.89627,,,4,47003.94402,0.0,1784.898546,52108.00727,58736.89627,58570.85216,
14.318,907.75696,+,3318449.683,,,3,327098.238,0.0,1220.409064,3318449.683,1882470.637,356479.6916,
14.324,467.37256,+,76029.92261,,,4,65896.70631,0.0,1117.041363,71067.25464,76029.92261,73423.98301,
14.333,873.7204,+,192696.155,,,3,192696.155,0.0,519.3846731,107866.585,142186.906,161457.8234,
14.336,909.78839,+,395750.4756,,,4,375291.563,0.0,1000.612273,345836.117,395750.4756,391325.651,
14.345,493.38849,+,104139.0388,,,4,83105.43129,0.0,1299.920665,104139.0388,102426.4702,103196.0547,
14.347,830.63977,+,36984.04482,,,4,35780.41698,0.0,1184.99489,36984.04482,33836.08079,30386.40103,
14.369,693.59137,+,28926.56101,,,2,28926.56101,0.0,898.8570255,15727.7098,17562.01702,16734.7449,
14.369,743.56146,-,19344.19596,,,2,14271.20178,698.3011465,0.0,17567.92073,18083.50589,19344.19596,
14.376,740.77429,+,90813.37311,,,4,82672.4661,0.0,1389.334919,87414.40649,90813.37311,90044.1075,
14.384,636.62695,+,30005.26343,,,4,28327.88037,0.0,1155.819463,30005.26343,27692.15595,26424.22652,
14.388,657.52234,+,17200.27654,,,2,16466.9239,0.0,1256.946366,17200.27654,15767.30044,15907.99735,
14.396,983.77948,+,4025454.474,,,2,3926048.03,0.0,1149.939523,3384667.063,3558469.296,4025454.474,
14.399,1033.79443,+,2300044.787,,,4,1946309.676,0.0,1156.493819,2018814.616,2300044.787,2156352.279,
14.404,662.64545,-,148421.747,Cer[NS] d18:1_25:0,Cer[NS],11,148421.747,1710.194229,24166.39831,87603.45801,78499.67754,86256.22234,
14.404,1029.71008,+,62848.42164,,,4,54399.34229,0.0,1163.970551,62848.42164,46084.21294,49644.83622,
14.405,980.76862,+,2154510.721,,,2,2130778.296,0.0,1513.54807,2094408.218,2154510.721,2130244.764,
14.405,1155.7135,+,16560.37526,,,2,10376.17898,0.0,916.7813138,16560.37526,16337.40105,16230.06129,
14.406,947.70776,+,5994694.201,TG 18:3_18:2_22:6,TG,4,5994694.201,0.0,1457.899421,5330984.111,4182678.687,5286467.226,
14.406,1105.70032,+,36497.08826,,,4,36112.6337,0.0,1206.97365,36497.08826,32408.51438,35092.87543,
14.407,788.67462,+,92735.68047,,,3,90481.00866,0.0,1676.150968,45968.25974,92735.68047,83049.38475,
14.41,722.71198,+,50817.65382,,,3,50817.65382,0.0,2049.293688,20735.31559,21881.22163,22495.46964,
14.411,647.50189,+,48608.79082,,,3,41911.79847,0.0,1207.006029,48001.26443,48608.79082,46614.94105,
14.412,992.76807,+,5767986.68,,,3,5400888.677,0.0,1109.167402,5750046.004,5767986.68,5543411.344,
14.416,892.7373,+,4302366.222,TG 18:3_18:3_18:2,TG,2,3215674.526,0.0,4997.623853,4267514.318,2813392.081,4302366.222,
14.421,864.70801,+,184642.3383,,,3,119860.6557,0.0,1260.336772,122396.1715,184642.3383,115206.2003,
14.426,1082.32581,+,340541.3865,,,4,2931.012619,0.0,81635.40581,62633.09078,200562.1454,340541.3865,
14.466,508.58093,+,5442992.759,,,4,5442992.759,0.0,12573.79627,4987639.567,5252934.953,5253566.854,
14.496,1377.38843,-,101358.8018,,,4,77205.32708,6329.250325,0.0,101358.8018,89706.5653,93427.39127,
14.496,1355.34204,-,26054.39847,,,2,20818.1871,613.2590416,0.0,25174.12356,26054.39847,24631.75545,
14.499,926.75958,+,85431.92643,,,4,83004.4485,0.0,830.7151107,59543.36887,76840.74074,85431.92643,
14.52,564.6073,+,123090.0802,,,4,123090.0802,0.0,11636.9503,107143.0945,113419.8353,116929.2352,
14.551,1059.80945,+,48850.52126,,,2,29741.17364,0.0,300.4780975,44988.73732,35024.35657,48850.52126,
14.566,878.72198,+,129902.5294,,,4,127950.1271,0.0,280.1109899,118709.6632,129902.5294,116589.324,
14.567,1018.7843,+,209273.3349,,,2,96184.63939,0.0,1285.902978,209273.3349,176465.6356,69392.51163,
14.574,725.78339,+,28467.34948,,,2,26557.1064,0.0,391.7551441,24101.41957,28467.34948,24154.19927,
14.582,1132.23804,+,68929.83448,,,4,44092.40544,0.0,420.0568935,61147.81736,59128.87035,68929.83448,
14.587,755.63068,+,30510.40147,,,2,30510.40147,0.0,310.34077,19608.54194,23083.34585,27762.90464,
14.592,580.63849,+,4.776488359E7,,,5,4.776488359E7,0.0,53468.48217,4.176126808E7,4.462959879E7,4.176487978E7,
14.596,711.76923,+,829195.6975,,,3,795900.7375,0.0,417.8281198,771452.0646,812934.5175,829195.6975,
14.598,697.75372,+,391735.0188,,,4,391735.0188,0.0,452.0458554,359651.2503,354637.276,351702.8875,
14.643,916.73828,+,528181.1016,,,2,528181.1016,0.0,287.3827932,428025.6868,445347.6189,374441.0966,
14.649,957.76465,+,229029.9103,,,2,229029.9103,0.0,1254.375788,154418.5423,191693.5373,170394.9564,
14.672,975.66101,+,420631.8985,,,4,420631.8985,0.0,465.416156,362275.7472,380886.705,385110.0706,
14.674,1001.6781,+,130312.0262,,,4,64457.11066,0.0,501.3917022,130312.0262,91691.08357,112005.3219,
14.688,1011.73242,+,140154.8703,,,3,140154.8703,0.0,509.6711601,71381.44911,71012.33862,70806.98247,
14.705,764.6756,+,423813.6047,TG 10:0_16:0_18:2,TG,5,423813.6047,0.0,34361.2688,404551.9805,359177.2336,378539.6886,
14.707,805.70294,+,70181.47271,,,4,70181.47271,0.0,7835.222924,54237.72544,45130.88959,54904.19481,
14.711,923.7652,+,336101.6696,,,4,323223.6099,0.0,12790.41707,321897.4473,336101.6696,297041.0869,
14.711,885.69611,+,86560.42163,,,4,70070.2495,0.0,1134.383071,80009.09067,86377.04552,86560.42163,
14.728,756.70093,+,27491.48966,,,3,27491.48966,0.0,214.016289,20005.08561,18830.56446,19717.7016,
14.77,999.73932,+,914589.2717,TG 18:2_22:6_22:5,TG,4,910019.0135,0.0,254.1496973,883139.5317,914589.2717,884469.5568,
14.77,779.61542,+,136122.6253,,,3,97539.53441,0.0,2986.54383,136122.6253,99095.63682,45238.64862,
14.772,825.62018,+,122080.6125,,,4,115907.3553,0.0,877.8731004,114841.5551,117224.1519,122080.6125,
14.772,636.6651,+,14547.77141,,,2,13456.71789,0.0,215.42606,14064.46107,14547.77141,13214.35438,
14.773,1035.81006,+,812634.1984,,,3,699893.0775,0.0,1262.172573,802176.1086,793038.0646,812634.1984,
14.774,945.77197,+,1722897.7,,,3,1480930.012,0.0,8850.685841,1722897.7,1524816.396,1399342.45,
14.779,980.76984,+,32110.74004,,,2,23192.61337,0.0,318.8192268,20668.23138,32110.74004,24668.02493,
14.78,851.63678,+,48075.64134,,,3,33282.9739,0.0,301.5978132,34283.38429,37723.43765,48075.64134,
14.783,806.63696,+,37297.16122,,,4,36836.04184,0.0,945.9334727,37297.16122,33641.37729,36527.35263,
14.785,948.78577,+,325820.303,,,2,144808.7368,0.0,1972.242028,215253.394,214997.1325,325820.303,
14.797,1049.7085,+,21352.06172,,,2,18831.3379,0.0,217.9200908,19189.99163,17536.38539,21352.06172,
14.808,968.76855,+,4369464.94,TG 60:12,TG,3,4230947.488,0.0,300.4491273,4369464.94,2604182.005,2742550.371,
14.808,875.7489,+,51065.16348,,,4,23833.82559,0.0,267.450338,23202.67996,27263.82197,51065.16348,
14.809,1009.79437,+,1919513.998,,,3,1307878.851,0.0,423.2561813,1919513.998,1106326.461,1496843.718,
14.812,454.49722,+,34927.25909,,,4,34927.25909,0.0,1873.063273,29583.56875,30801.361,30038.32421,
14.822,621.48676,+,67599.84635,,,3,32347.1595,0.0,307.4858125,67599.84635,39819.77597,38831.42564,
14.824,1081.69507,+,68163.66983,,,2,68163.66983,0.0,276.866648,30710.67823,29941.63609,45061.0372,
14.825,918.75311,+,9767991.526,,,3,8939735.742,0.0,7166.914573,9733781.161,9767991.526,5314553.755,
14.828,1005.71082,+,179588.7257,,,3,179588.7257,0.0,898.1490529,64670.89288,48259.58039,69711.28153,
14.839,534.59637,+,129330.4878,,,3,75988.51073,0.0,7636.105995,129330.4878,65491.56582,76487.84521,
14.849,533.52997,-,18683.15889,,,3,15496.92453,803.0766196,0.0,18683.15889,17666.3438,16784.07169,
14.855,764.638,+,52316.48887,,,4,42337.17561,0.0,282.4215621,45966.56729,43484.32676,52316.48887,
14.859,768.58765,+,292568.6496,,,3,292568.6496,0.0,285.5876267,183717.6846,183164.0309,187517.9563,
14.86,821.66229,+,426514.9643,,,2,426514.9643,0.0,6279.742644,295332.1939,232709.2725,296015.1814,
14.864,790.69128,+,585486.2671,,,4,576170.3416,0.0,51813.64115,585486.2671,511664.0231,230494.4172,
14.865,650.64429,+,135270.496,,,4,131226.1078,0.0,4842.009244,135270.496,123807.9465,129840.4724,
14.865,766.60687,+,20499.34603,,,2,20479.99522,0.0,290.4435951,20499.34603,17894.49767,17195.80951,
14.867,795.60895,+,63477.72143,,,4,63477.72143,0.0,749.2860408,49215.91632,52165.09555,47784.29997,
14.875,1038.8584,+,25685.03153,,,2,19934.90974,0.0,198.9826384,12643.42902,21314.08065,25685.03153,
14.884,676.66028,-,21437.82114,Cer[NS] d18:1_26:0,Cer[NS],4,17855.30789,1316.328658,0.0,20329.8976,20477.06178,21437.82114,
14.893,578.65918,+,1629600.382,,,4,1629600.382,0.0,4960.790302,1446771.518,1490451.64,1532831.281,
14.901,959.7793,+,8718786.704,,,5,5888114.034,0.0,4410.694492,8653752.382,8113122.82,8718786.704,
14.908,855.72479,+,345810.6516,,,3,345810.6516,0.0,32131.86197,129276.0611,303693.1441,306117.5158,
14.921,947.70776,+,1100713.223,TG 16:0_20:5_22:6,TG,4,1100713.223,0.0,675.5757289,963348.0923,1007518.094,1028294.025,
14.926,831.71045,+,124761.0296,,,3,111144.3395,0.0,2770.715096,124761.0296,78833.407,113436.4548,
14.939,913.74591,+,137864.7777,,,3,137767.2968,0.0,640.7421396,126410.7736,125131.6178,137864.7777,
14.96,977.7464,+,88520.22118,,,2,84122.64143,0.0,341.3080832,80149.72877,88520.22118,83754.41223,
14.966,1061.82617,+,195744.5123,,,4,145907.7459,0.0,240.1111958,176785.4243,195744.5123,184079.8868,
14.968,975.83325,+,88208.80462,,,4,85813.34032,0.0,264.1909399,85955.81724,88208.80462,64889.71324,
14.97,1020.79968,+,449488.8981,,,3,449488.8981,0.0,225.9152507,408387.7377,441268.9625,437426.2498,
14.97,714.60229,+,57713.48531,,,4,57713.48531,0.0,247.952271,24521.09763,25551.91515,24577.36949,
14.976,897.69324,+,2736270.157,TG 14:0_18:2_22:6,TG,4,2736270.157,0.0,13543.59575,2649549.928,2641321.656,2596845.973,
14.979,905.79315,+,57026.71952,,,4,48715.49261,0.0,7391.262539,57026.71952,37513.79598,32580.09831,
14.984,842.72192,+,5031897.979,TG 50:5,TG,9,5031897.979,0.0,6066.815476,4036411.529,3830540.506,3977601.563,
14.99,704.73999,+,25817.47203,,,3,20219.92649,0.0,252.1139033,19746.00716,25817.47203,21524.19089,
15.011,989.84827,+,100578.0741,,,2,48061.32218,0.0,663.015501,100578.0741,49838.72906,43040.85403,
15.013,1031.67944,+,54691.97962,,,3,54691.97962,0.0,316.8858213,38270.84354,30965.89716,25692.6427,
15.025,955.69586,+,100488.7552,,,2,67574.43551,0.0,996.5295559,100488.7552,72396.26069,49874.12003,
15.029,507.51349,-,40392.61717,,,4,32022.31565,6680.638327,0.0,39341.31195,40392.61717,37788.22283,
15.037,868.7381,+,1.636800888E7,TG 16:1_18:3_18:2,TG,10,1.636800888E7,0.0,26290.62707,1.267230675E7,1.318679259E7,1.135567466E7,
15.038,918.75372,+,2.110047389E7,,,4,1.313382458E7,0.0,2341.12688,2.110047389E7,1.772321383E7,1.710987746E7,
15.046,550.59131,+,40394.0545,,,3,34252.43737,0.0,916.5647663,35993.35118,39247.22511,40394.0545,
15.089,1451.40723,-,176000.1183,,,4,138387.933,1586.506347,0.0,176000.1183,159553.8469,167386.3804,
15.101,647.50226,+,141533.4385,,,4,126501.0031,0.0,1200.248634,141533.4385,131653.4035,130356.3832,
15.103,949.72375,+,1.537597706E7,TG 18:2_18:2_22:6,TG,3,1.537597706E7,0.0,3672.615601,1.509734522E7,1.487296154E7,1.415630252E7,
15.103,985.79376,+,1.0567152E7,,,4,1.011881177E7,0.0,1414.428954,1.005542218E7,1.0567152E7,9845233.587,
15.103,1014.84845,+,155021.4981,,,4,143447.9543,0.0,1070.828509,151269.8621,155021.4981,138438.251,
15.105,1025.70776,+,328082.5619,,,4,323874.8326,0.0,1169.690365,261649.8566,328082.5619,308783.675,
15.107,1031.72644,+,222355.1091,,,4,174684.2757,0.0,1190.300665,222355.1091,200140.5189,199409.0147,
15.107,1139.70093,+,44659.71436,,,3,38084.39303,0.0,898.4311405,33112.39701,44659.71436,37885.29444,
15.108,978.84528,+,62602.10047,,,2,35214.69758,0.0,4641.051333,50646.07929,62602.10047,44177.74201,
15.109,1107.71301,+,154605.5604,,,4,134158.6911,0.0,1232.360984,154605.5604,146058.3059,147093.1684,
15.11,932.76855,+,4229945.498,,,2,327748.9777,0.0,10988.17271,3769880.463,4229945.498,3432161.487,
15.11,964.83307,+,162940.5363,,,4,135663.0498,0.0,1085.136676,162940.5363,156695.7719,128546.7812,
15.111,975.68689,+,270300.0392,,,4,230470.7904,0.0,3551.286851,236090.2116,270300.0392,239340.3533,
15.115,894.75421,+,3.756955688E7,TG 18:3_18:2_18:2,TG,9,3.285387196E7,0.0,74164.56089,3.756955688E7,3.615645018E7,3.446759523E7,
15.115,981.71143,+,253841.0417,,,4,210562.5398,0.0,3074.569582,253841.0417,225059.5924,204042.497,
15.115,1057.69714,+,165953.7807,,,4,165953.7807,0.0,1165.587406,96465.02533,160418.089,133044.3644,
15.116,1156.34351,+,415610.1102,,,4,5902.159413,0.0,67140.23256,70860.18447,253978.0052,415610.1102,
15.118,935.7793,+,1.073220485E7,,,2,6908531.167,0.0,20481.57572,1.073220485E7,9249734.469,9365977.525,
15.129,522.59668,+,332224.5605,,,4,332224.5605,0.0,12726.68764,282937.4773,296588.9576,314868.0023,
15.155,594.6535,+,824642.9793,,,4,735874.2556,0.0,2005.438674,724394.2532,824642.9793,737641.333,
15.191,982.78363,+,82344.47355,,,2,61898.38051,0.0,643.7589371,53446.81527,82344.47355,64490.66846,
