MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
2524,9.584,1,CL 18:0_20:4_17:1_22:0 [M-H]-;,1524.099,1524.0896,6.1676,3,475,0,,true,true,LipiDex_HCD_Acetate.msp,152.9958 | 267.233 | 283.2643 | 303.233 | 339.3269 | 403.2255 | 419.2568 | 421.2361 | 437.2674 | 439.2255 | 457.2361 | 475.3194 | 493.33 | 723.497 | 743.5596 | 859.4896 | 879.5522 | 
2525,9.591,1,PE 17:0_18:2 [M-H]-;,728.523,728.523,0.0,749,764,100,PE 17:0_18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 235.2431 | 269.2486 | 279.233 | 
2526,9.595,1,PC 17:0_20:3 [M+Ac-H]-;,856.607,856.6068,0.2335,739,772,100,PC 17:0_20:3 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 269.2486 | 305.2486 | 782.5705 | 
2528,9.601,1,PC 17:0_20:4 [M+Ac-H]-;,854.591,854.5911,-0.117,309,999,0,,true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 269.2486 | 303.233 | 780.5549 | 
2529,9.605,1,PG[OH] OH-22:0_20:3 [M-H]-;,871.616,871.6064,11.0141,54,1000,100,PG[OH] OH-22:0_20:3 [M-H]-(100),true,true,LipiDex_HCD_Hydroxy.msp,152.9958 | 305.2486 | 355.3218 | 659.393 | 687.4243 | 709.4661 | 737.4974 | 
2530,9.608,1,PC 18:0_20:4 [M+Ac-H]-;,868.606,868.6068,-0.921,827,830,100,PC 18:0_20:4 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 283.2643 | 303.233 | 794.5705 | 
2532,9.615,1,PE-NMe2 16:0_18:1 [M-H]-;,744.554,744.5543,-0.4029,775,775,100,PE-NMe2 16:0_18:1 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 168.0431 | 255.233 | 281.2486 | 
2534,9.622,1,PC 15:0_18:1 [M+Ac-H]-;,804.576,804.5755,0.6214,334,999,0,,true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 241.2173 | 281.2486 | 730.5392 | 
2535,9.626,1,PC 18:0_22:5 [M+Ac-H]-;,894.621,894.6224,-1.5649,855,904,71,PC 18:0_22:5 [M+Ac-H]-(71) / PC 20:4_20:1 [M+Ac-H]-(29),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 283.2643 | 329.2486 | 820.5862 | 303.233 | 309.2799 | 
2541,9.648,1,PC 18:1_18:1 [M+Ac-H]-;,844.606,844.6068,-0.9472,970,987,89,PC 18:1_18:1 [M+Ac-H]-(89) / PC 18:2_18:0 [M+Ac-H]-(11),true,true,LipiDex_HCD_ULCFA.msp,168.0428 | 224.0698 | 281.2486 | 770.5677 | 168.0431 | 224.0693 | 279.233 | 283.2643 | 770.5705 | 
2542,9.651,1,PE-NMe2 18:0_20:4 [M-H]-;,794.572,794.57,2.5171,875,877,100,PE-NMe2 18:0_20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 168.0431 | 283.2643 | 303.233 | 
2547,9.669,1,PC[OH] OH-17:2_18:1 [M+Ac-H]-;,844.562,844.5704,-9.9459,277,998,100,PC[OH] OH-17:1_18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Hydroxy.msp,168.0428 | 224.0698 | 279.233 | 283.2279 | 770.5313 | 
2550,9.683,1,PE 18:0_22:6 [M-H]-;,790.538,790.5387,-0.8855,968,972,100,PE 18:0_22:6 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 283.2431 | 283.2643 | 327.233 | 
2551,9.687,1,PE 18:0_20:4 [M-H]-;,766.538,766.5387,-0.9132,815,829,82,PE 18:0_20:4 [M-H]-(82) / PE 18:1_20:3 [M-H]-(18),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 259.2431 | 283.2643 | 303.233 | 261.2588 | 281.2486 | 305.2486 | 
2558,9.711,1,PC 17:1_18:1 [M+Ac-H]-;,830.59,830.5911,-1.3244,283,1000,0,,true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 267.233 | 281.2486 | 756.5549 | 
2559,9.715,1,PE-NMe2 18:1_18:1 [M-H]-;,770.569,770.57,-1.2977,949,1000,80,PE-NMe2 18:1_18:1 [M-H]-(80) / PE-NMe2 16:0_20:2 [M-H]-(20),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 168.0431 | 281.2486 | 255.233 | 307.2643 | 
2560,9.719,1,PC 16:0_18:1 [M+Ac-H]-;,818.591,818.5911,-0.1222,758,759,100,PC 16:0_18:1 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 255.233 | 281.2486 | 744.5549 | 
2561,9.722,1,PS 18:0_20:4 [M-H]-;,810.529,810.5285,0.6169,655,687,100,PS 18:0_20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 283.2643 | 303.233 | 419.2568 | 439.2255 | 723.497 | 
2562,9.725,1,Cer[NS] d19:0_15:1 [M+Ac-H]-;,596.525,596.5254,-0.6705,335,1000,0,,true,true,LipiDex_HCD_Acetate.msp,221.1911 | 238.2176 | 239.2017 | 253.2537 | 264.2333 | 279.2693 | 280.2282 | 536.5048 | 
2563,9.729,1,Cer[NS] d18:1_16:0 [M-H]-;,536.504,536.5043,-0.5592,905,960,100,Cer[NS] d18:1_16:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,237.2224 | 254.2489 | 255.233 | 263.238 | 280.2646 | 296.2595 | 488.4837 | 506.4943 | 
2566,9.74,1,PC 17:0_20:4 [M+Ac-H]-;,854.591,854.5911,-0.117,306,999,0,,true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 269.2486 | 303.233 | 780.5549 | 
2570,9.754,1,PC 18:0_20:4 [M+Ac-H]-;,868.606,868.6068,-0.921,835,838,100,PC 18:0_20:4 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 283.2643 | 303.233 | 794.5705 | 
2572,9.76,1,PC 15:0_18:1 [M+Ac-H]-;,804.577,804.5755,1.8643,333,999,0,,true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 241.2173 | 281.2486 | 730.5392 | 
2573,9.764,1,PE-NMe2 16:0_18:1 [M-H]-;,744.555,744.5543,0.9402,775,775,100,PE-NMe2 16:0_18:1 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 168.0431 | 255.233 | 281.2486 | 
2574,9.767,1,PC 19:0_22:6 [M+Ac-H]-;,906.622,906.6224,-0.4412,869,977,100,PC 19:0_22:6 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 297.2799 | 327.233 | 832.5862 | 
2575,9.775,1,PC 18:0_22:5 [M+Ac-H]-;,894.621,894.6224,-1.5649,738,852,60,PC 18:0_22:5 [M+Ac-H]-(60) / PC 20:4_20:1 [M+Ac-H]-(40),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 283.2643 | 329.2486 | 820.5862 | 303.233 | 309.2799 | 
