Checked,Ion,Charge,Molecular Weight,m/z,RT [min],FWHM [min],# MI,Area,Parent Area [%],Study File ID
FALSE,[M+H]+1,1,763.49901,764.50629,7.642,0.068,2,46172.12943,100,F1
FALSE,[M-H]-1,-1,394.30504,393.29776,7.499,0.049,2,46163.91504,100,F5
FALSE,[M+H]+1,1,724.22258,725.22986,10.323,0.072,5,46154.23139,100,F9
FALSE,[M-H]-1,-1,986.54164,985.53436,7.68,0.047,2,46149.5568,100,F4
FALSE,[M+H]+1,1,908.74205,909.74933,14.526,0.107,2,46147.54142,100,F8
FALSE,[M+H]+1,1,788.51195,789.51923,10.291,0.105,3,46143.04043,100,F8
FALSE,[M-H]-1,-1,298.05342,297.04614,13.089,0.082,3,46136.04997,100,F2
FALSE,[M+H]+1,1,858.61461,859.62189,11.625,0.111,3,46127.63956,100,F7
FALSE,[M-H]-1,-1,1121.52778,1120.52051,9.845,0.101,2,46115.76809,100,F6
FALSE,[M+H]+1,1,687.56517,688.57245,10.459,0.127,2,46111.75008,100,F8
FALSE,[M+H]+1,1,678.47124,679.47852,2.866,0.102,4,46095.81025,100,F9
FALSE,[M+H]+1,1,628.26433,629.27161,0.975,0.089,3,46093.89077,100,F8
FALSE,[M-H]-1,-1,1063.58833,1062.58105,8.865,0.071,2,46082.8301,100,F4
FALSE,[M+H]+1,1,918.6256,919.63287,14.502,0.129,4,46071.59717,100,F1
FALSE,[M+H]+1,1,641.52269,642.52997,8.459,0.058,3,46060.82915,100,F9
FALSE,[M+H]+1,1,876.75408,877.76135,12.86,0.101,3,46054.67424,100,F9
FALSE,[M-H]-1,-1,919.47578,918.46851,7.713,0.103,2,46043.8491,100,F5
FALSE,[M+K]+1,1,886.5474,925.51056,8.338,0.08,2,46019.02508,10.809,F9
FALSE,[M+H]+1,1,561.38829,562.39557,1.397,0.187,3,46007.83224,100,F1
FALSE,[M+H]+1,1,518.43266,519.43994,14.648,0.1,2,46001.55322,100,F9
FALSE,[M+H]+1,1,726.43236,727.43964,5.641,0.087,3,45981.73969,32.159,F9
FALSE,[M+Na]+1,1,752.46506,775.45428,12.433,0.147,2,45977.60492,19.058,F8
FALSE,[M+H]+1,1,837.7708,838.77808,17.607,0.095,2,45975.31507,100,F1
FALSE,[M+H]+1,1,847.63072,848.638,9.329,0.074,3,45974.43897,100,F8
FALSE,[M+H]+1,1,572.40337,573.41064,1.779,0.125,2,45959.34535,100,F1
FALSE,[M+H]+1,1,754.53398,755.54126,12.504,0.132,2,45957.52495,100,F7
FALSE,[M+H]+1,1,686.59917,687.60645,16.264,0.092,3,45957.27794,100,F9
FALSE,[M+H]+1,1,686.59905,687.60632,16.251,0.087,3,45956.92123,100,F7
FALSE,[M+H]+1,1,493.49605,494.50333,7.689,0.081,3,45949.53684,100,F8
FALSE,[M+H]+1,1,467.50597,468.51324,15.73,0.127,2,45946.14437,100,F7
FALSE,[M+H]+1,1,959.88524,960.89252,17.958,0.094,2,45944.58845,100,F7
FALSE,[M+H]+1,1,829.65557,830.66284,13.798,0.114,2,45942.47617,100,F8
FALSE,[M-H]-1,-1,1131.07002,1130.06274,11.657,0.141,4,45938.84265,100,F2
FALSE,[M+Na]+1,1,845.83353,868.82275,16.118,0.113,3,45929.17242,65.412,F3
FALSE,[M+H]+1,1,834.46605,835.47333,12.493,0.166,2,45920.07195,100,F9
FALSE,[M+H]+1,1,624.41789,625.42517,9.167,0.067,2,45900.95163,64.172,F1
FALSE,[M+H]+1,1,686.52367,687.53094,12.758,0.103,2,45892.36632,100,F7
FALSE,[M+H]+1,1,766.82634,767.83362,16.681,0.201,3,45857.67638,100,F1
FALSE,[M-H]-1,-1,435.27208,434.2648,0.926,0.092,2,45848.04988,100,F6
FALSE,[M-H]-1,-1,945.60072,944.59344,10.604,0.074,5,45842.03471,100,F6
FALSE,[M+H]+1,1,646.53197,647.53925,13.283,0.091,2,45841.8188,100,F9
FALSE,[M+H]+1,1,593.29979,594.30707,1.639,0.077,3,45839.47374,100,F8
