MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
4661,17.686,1,TG 15:0_16:0_18:1 [M+NH4]+;,836.772,836.7707,1.5536,666,752,27,TG 15:0_16:0_18:1 [M+NH4]+(27) / TG 16:0_16:0_17:1 [M+NH4]+(31) / TG 16:1_16:0_17:0 [M+NH4]+(19) / TG 15:0_16:1_18:0 [M+NH4]+(23),true,true,Coon_Lab_HCD_Acetate_20171009.msp,225.2213 | 239.2369 | 265.2526 | 537.4877 | 563.5034 | 577.519 | 251.2369 | 551.5034 | 237.2213 | 253.2526 | 549.4877 | 565.519 | 267.2682 | 535.4721 | 
4664,17.696,1,TG 16:1_16:0_16:0 [M+NH4]+;,822.756,822.7551,1.0939,739,761,100,TG 16:1_16:0_16:0 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 239.2369 | 549.4877 | 551.5034 | 
4668,17.713,1,TG 16:1_16:0_18:1 [M+NH4]+;,848.771,848.7707,0.3535,758,770,80,TG 16:1_16:0_18:1 [M+NH4]+(80) / TG 16:1_16:1_18:0 [M+NH4]+(20),true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 239.2369 | 265.2526 | 549.4877 | 575.5034 | 577.519 | 267.2682 | 547.4721 | 
4678,17.752,1,TG 16:1_18:1_18:1 [M+NH4]+;,874.787,874.7864,0.6859,698,751,100,TG 16:1_18:1_18:1 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 265.2526 | 575.5034 | 603.5347 | 
4687,17.789,1,TG 16:1_17:0_18:1 [M+NH4]+;,862.788,862.7864,1.8545,281,963,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 253.2526 | 265.2526 | 563.5034 | 575.5034 | 591.5347 | 
4692,17.809,1,TG 15:0_16:0_16:0 [M+NH4]+;,810.757,810.7551,2.3435,244,1000,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,225.2213 | 239.2369 | 537.4877 | 551.5034 | 
4693,17.812,1,TG 18:1_18:1_18:1 [M+NH4]+;,902.818,902.8177,0.3323,982,1000,85,TG 18:1_18:1_18:1 [M+NH4]+(85) / TG 16:1_18:1_20:1 [M+NH4]+(15),true,true,Coon_Lab_HCD_Acetate_20171009.msp,265.2526 | 603.5347 | 237.2213 | 293.2839 | 575.5034 | 631.566 | 
4697,17.829,1,TG 16:1_16:0_17:0 [M+NH4]+;,836.772,836.7707,1.5536,257,981,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 239.2369 | 253.2526 | 549.4877 | 563.5034 | 565.519 | 
4702,17.85,1,TG 16:0_16:0_16:0 [M+NH4]+;,824.772,824.7707,1.5762,944,1000,73,TG 16:0_16:0_16:0 [M+NH4]+(73) / TG 15:0_16:0_17:0 [M+NH4]+(27),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 551.5034 | 225.2213 | 253.2526 | 537.4877 | 565.519 | 
4704,17.857,1,TG 16:0_16:0_18:1 [M+NH4]+;,850.787,850.7864,0.7052,836,839,100,TG 16:0_16:0_18:1 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 265.2526 | 551.5034 | 577.519 | 
